trial_number,CR,F,G,size,best_positions,best_total_power,state
0,0.968540662820932,0.8860864625126346,113,191,"[1.         1.         1.         0.22500861 0.80578533 1.
 1.         0.1220551  1.         0.95930231 1.         0.80123597
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.32354103 1.         0.16390222
 0.01013332 1.         1.         0.18210092 1.         0.95230783
 1.         0.77504991 0.96754786 0.18054038 1.         0.79549254
 1.         0.9529312  0.92459284 0.72269503 1.         1.
 1.         1.         1.         1.         0.95981474 0.66733025
 0.66043289 0.92909564 1.         1.         1.         1.
 0.65296032 0.96846857 0.91818168 1.         0.12915559 1.
 1.         1.         1.         1.         0.42210748 1.
 0.82343067 1.         1.         0.94217408 1.         1.
 0.98632661 1.         1.         0.99988155 0.69851168 1.
 1.         0.11399245 0.05812695 0.36237154 0.11913506 0.68768169
 0.3014847  0.1558087  1.         0.66225825 0.21111799 1.
 1.         0.74971479 0.8541121  0.21445625 0.68437551 0.04828061
 0.17035343 1.         1.         0.9691628  1.         1.
 1.         0.40616064 1.         0.13547201 1.         1.
 1.         1.         0.0168661  1.         1.         0.30005618
 1.         0.56186048 1.         1.         0.97757108 0.06111377
 0.11918469 0.61772313 0.04543151 0.64848722 0.12115335 1.
 0.17499248 0.49365622 0.40766256 1.         1.         0.08084374
 1.         0.1266429  1.         0.23606559 1.         0.8237659
 0.50824473 0.10947329 0.1773952  0.95023843 0.97966224 0.5943966
 1.         0.9590927  0.56994925 1.         1.         1.
 0.00224777 1.         1.         1.         0.87480142 1.
 0.60156117 1.         1.         0.95993804 0.09443961 1.
 0.56876886 0.94739611 1.         0.98961116 0.33377129 0.56354604
 0.32074728 0.91855397 1.         0.67916922 0.7000852  1.
 1.         0.4699173  1.         1.         0.33635932 0.77767001
 1.         1.         1.         0.87643735 1.         1.
 1.         0.4486656  0.08830894 0.01757362 0.40479779 0.30245135
 0.98443481 0.25100292 0.87280853 1.         1.         1.
 0.9652346  0.00837568]",-2.642923685956588,COMPLETE
1,0.011398804277429897,0.3094554951795616,62,42,"[0.18156892 0.74631355 0.01136158 0.01040995 0.18055689 0.62689077
 0.17214975 0.99461142 0.02016045 0.76955806 0.35053727 0.87792878
 1.         0.94161434 0.37503109 0.2396961  0.97027618 0.75944643
 0.002585   0.17305485 0.81092803 0.92914443 0.04888889 0.04461368
 0.78598196 0.42591232 0.11578643 0.83255897 0.92078371 0.34500234
 0.69715342 0.07979891 0.05051402 0.97723458 0.66669014 0.92165054
 0.27166642 0.26331701 0.11149976 0.02504072 0.71889693 0.72276323
 0.92397325 0.87532973 0.16662138 0.20141219 0.48066514 0.89405199
 0.26850247 0.30733027 0.10955731 0.82740673 0.58047799 0.31088663
 0.2218444  0.00543766 0.99616177 0.06866219 0.19282061 0.02283823
 0.81163714 0.91615923 0.99417861 0.38721806 0.88770892 0.29736874
 0.7250249  0.15416863 0.85401249 0.38504523 0.18259509 0.01820507
 0.97222055 1.         0.3070178  0.04595438 0.76937204 0.6505149
 0.88198013 0.93503555 0.19566682 0.31008282 0.02577154 0.28464362
 0.62043293 1.         0.83244227 0.98351958 0.26191164 0.90159912
 0.48272155 0.33537715 0.17468091 0.72029064 0.70831218 0.07875268
 0.25510852 0.10372105 0.9976941  0.1273332  0.96479677 0.01050638
 0.27462107 0.95202393 0.5317473  0.34060825 0.04059547 0.31308463
 0.98443848 0.13251008 0.77570856 0.75836126 0.97167007 0.70638388
 0.48043955 0.19886404 0.78781403 0.95989849 0.49373699 0.08777992
 0.51112143 0.41719244 0.51036321 0.19832691 0.76012894 0.91363023
 0.43715293 0.55308153 0.93815637 0.47201269 0.49000668 0.21899662
 0.87014941 0.53052251 0.51316417 0.42975147 0.99499246 0.67087438
 0.9389486  0.71176866 0.03853164 0.30973211 0.25645415 0.41006855
 0.01813326 0.11827871 0.47523448 0.26000324 0.90415471 0.31301659
 0.56865372 0.718636   0.24730396 0.1123911  0.47387443 0.94757058
 0.1214425  0.47889461 0.78140046 0.16331461 0.5627773  0.9340427
 0.89067243 0.26533374 0.88198057 0.01520019 0.78883667 0.66183644
 0.96593656 0.3633228  0.42089146 0.5791502  0.28490776 0.13166313
 0.23397128 0.02756212 0.09164668 0.96932051 0.26787402 0.44347753
 0.51262015 0.26063397 0.95331884 0.32486612 0.24263763 0.67395348
 0.1053972  0.95359483 0.63448975 0.07011986 0.1022156  0.38407316
 0.62858867 0.9593829  0.90319594 0.88988151 0.26465383 0.11978871
 0.99033773 0.14328648]",-0.3623427695560544,COMPLETE
2,0.47839179580240243,0.5704072042173127,119,65,"[0.27751856 1.         0.94758156 0.29989895 0.78282402 0.26939029
 1.         0.96128561 0.05432563 0.66357031 0.03336416 0.71032186
 0.29818631 0.99388841 0.73833951 0.10340817 0.99966776 0.88165625
 0.48200647 0.23952249 0.78224275 0.99980662 0.61692981 0.94086918
 0.36296265 0.78257073 0.2674233  0.39257288 0.57110554 0.72342446
 0.27785607 0.02420652 0.26302042 0.00603121 0.94107093 0.7398633
 0.66740732 0.84741574 0.80889942 0.77743743 0.10213994 1.
 0.93817807 0.88615936 1.         0.91036251 0.19671187 0.32106032
 0.07258807 0.99971561 0.81040598 0.71357024 0.87126516 0.92883597
 0.85131161 0.38471355 0.67025268 0.98293136 0.91026529 0.14142737
 0.10787418 0.08032793 0.72267444 1.         0.25597931 0.94873416
 0.61979114 1.         0.21290635 0.14497098 0.82109179 0.59309358
 0.32670263 0.05948135 0.87705193 0.7819808  0.00506661 0.66581079
 0.72224741 0.50225849 0.12963093 0.55682496 1.         1.
 0.9541494  0.92085099 0.96346046 1.         0.09789311 0.92180531
 0.97353398 0.83270157 0.29405919 0.03698205 0.04102851 0.26871949
 0.06337724 0.99121682 0.08539144 1.         0.97374648 0.27714256
 0.88543407 0.06777815 0.00600163 0.90310824 0.20677696 0.74309199
 0.2575711  0.33274656 0.50598698 0.067424   0.7326058  0.94844815
 0.44585503 0.80495069 0.39927209 0.75449569 0.14390354 0.08983976
 1.         0.77250506 0.07128374 0.08139206 0.0895711  0.71784345
 0.27547377 0.80472581 0.89294922 0.46177338 0.74521132 0.8391533
 0.20252283 0.55040402 0.59388277 0.6218796  1.         0.04015709
 0.75427399 0.12206668 0.76849899 0.95933349 0.38607247 0.35162341
 0.17380559 0.88649429 0.28133283 0.8776646  0.03380059 0.46825925
 1.         0.04644788 0.65608735 0.78358919 0.08687758 0.80584157
 1.         0.09870536 0.47706262 0.42177608 1.         0.19124253
 0.74889701 1.         1.         0.21763084 0.87689224 0.315059
 0.7431095  0.79384228 0.57828943 0.32633834 1.         0.69863811
 1.         0.4962493  1.         0.4114166  0.40948382 1.
 0.98423958 0.57820828 0.61589804 0.91054082 0.73747473 0.01189998
 0.49654983 0.8183697  0.90147466 0.11906414 0.43513062 0.33249841
 0.18721631 0.21067809 0.1393583  0.11657195 0.23523211 0.33650111
 0.00966217 0.66160145]",-1.42239260611696,COMPLETE
3,0.7123745740820913,0.784806018042636,69,81,"[0.99873722 0.95067202 0.79269745 0.65498451 1.         0.78519323
 0.41385289 0.20262415 0.72088125 1.         0.87188547 1.
 1.         0.92386162 1.         1.         0.6551161  0.94166419
 0.19887288 0.93020316 0.29267949 0.91829165 0.5277776  0.51576086
 0.46183565 0.82300455 0.29728083 0.93443226 1.         0.2410336
 0.45229654 0.11363767 0.91182369 0.999441   0.34302147 0.80575594
 0.07849237 0.17298722 1.         1.         1.         1.
 0.92374134 0.80929686 0.90270066 0.68697022 0.54575034 0.77766197
 0.10884141 0.8721712  0.637975   1.         0.99931206 0.63347793
 0.11862957 1.         0.01411082 0.98932113 0.98421002 0.0186559
 0.35275822 0.97453138 0.65495869 0.75340721 0.17254151 0.58441535
 1.         1.         0.8415647  0.66469209 0.70314554 0.77430425
 0.17186503 0.10427363 0.18368388 0.75610322 0.39297402 0.13347911
 0.24997749 1.         0.88040374 0.04436806 0.78117308 0.01136306
 0.96617734 0.00319781 0.25649078 0.34146301 1.         0.30713305
 1.         1.         0.47974037 1.         0.29257327 0.04759376
 0.69280692 0.96538581 0.08119264 0.22398998 0.01415302 0.30035321
 0.35289616 0.9642525  0.82727179 0.01980725 0.15283245 0.09620812
 0.07836684 1.         0.7040754  0.15834027 0.46595015 0.35096625
 1.         0.36610961 0.21195478 0.05126065 0.99555953 0.2983325
 0.16467312 0.39143951 1.         0.94843781 1.         0.65456542
 0.70155872 1.         0.41548217 0.45511341 0.41224709 0.15998001
 0.24351293 0.47768478 0.24657501 1.         1.         0.3817631
 0.13197355 0.86729648 0.362298   1.         1.         0.28420588
 0.03176636 0.21345983 0.85177489 0.52051494 0.82501829 0.64070655
 0.64708983 0.99354674 0.28013047 0.15641616 0.74670382 0.20622675
 0.2422812  0.96794887 0.71165664 0.72115458 0.06596652 0.96087678
 0.80799815 0.60654513 0.93060275 0.98975832 0.5798133  0.90884997
 0.02958232 0.61890627 0.32758172 0.66772984 0.18307033 0.69903028
 0.52380319 0.07205063 0.02556392 0.0160332  0.4726395  0.9904459
 0.4361981  0.16108488 0.99435221 0.80430613 0.94487698 0.68548753
 0.16818458 0.91052382 0.79308722 0.74751015 0.20609167 0.74531631
 0.49382072 0.92141091 0.9706597  0.04380606 0.58276184 0.7760824
 0.67155819 0.17086929]",-1.1636995295638126,COMPLETE
4,0.9738552412004462,0.3601675252162789,26,30,"[0.15167857 1.         0.2079593  0.0089878  0.90947032 0.0756214
 0.39057265 0.25076685 0.6612177  1.         1.         1.
 0.75039783 0.50041898 1.         0.15525636 0.18453332 0.8050519
 0.32165748 1.         0.93105616 1.         0.82824875 1.
 0.10168937 1.         0.32643233 0.91465971 0.07018759 0.54345732
 0.04337448 0.14090216 0.30896153 1.         0.26435562 0.89063293
 0.30376634 0.88850211 0.14725091 0.44676627 0.02446577 0.77367307
 0.1076477  0.48454122 0.35094461 1.         0.46471277 0.31087589
 1.         0.05896631 0.35470868 0.63516598 0.13129846 0.45700828
 0.66397094 0.03603193 0.07485538 0.8353903  0.51046143 0.9694656
 0.02538085 0.55055759 0.10120881 0.58231537 0.41698054 0.42220421
 0.95030589 0.37395856 0.10054255 0.74631877 0.31647796 0.98225314
 0.61376144 1.         0.75634978 1.         0.62317095 0.07743433
 0.49859727 0.09272825 0.45204874 1.         0.95713745 0.00426409
 0.57347839 0.19361094 0.81009939 0.74781656 0.91166583 0.46628814
 0.16306829 0.20023784 0.97115185 1.         0.73018345 0.42337342
 0.24009864 0.38762365 0.38350109 0.8897081  0.92167509 0.55758449
 0.71713378 0.02842212 0.59317957 1.         1.         0.54360873
 0.48841401 0.1257808  0.46337421 0.26152778 0.85347202 0.25863908
 0.53795838 0.87592954 1.         0.78810369 1.         0.73319366
 0.39660443 0.17443138 1.         1.         0.61033789 0.93086407
 0.55110547 0.92908481 0.17785046 0.63782655 0.8919377  0.77966121
 0.60851305 0.20651868 0.93509819 0.36065611 0.73196159 1.
 0.95404578 0.74140053 1.         0.02266142 0.02591274 0.95532052
 0.62680573 0.11986    0.7686772  0.81890267 0.98935783 0.55181873
 0.04923572 0.92534585 0.03429674 0.21217098 0.16517403 0.8821832
 0.23579855 1.         0.55643338 0.86519128 0.84729878 0.62594721
 0.25624142 0.73787766 1.         0.22316436 0.67431331 0.77240935
 0.39644482 0.40987098 0.5825171  0.78744801 0.36184933 0.96636087
 1.         0.62971339 0.82401283 0.17477857 0.79238948 0.27111661
 0.16198421 0.99197741 0.49460035 0.36095408 0.68310047 0.49964792
 0.64494288 0.90766065 0.33951524 0.8911667  0.51987306 0.0237601
 0.44312251 0.98097208 0.35316435 0.67626063 0.14925169 0.12102033
 0.46186225 0.35900881]",-0.9170499192193398,COMPLETE
5,0.9828705465534338,0.1592275490084903,43,15,"[8.42883008e-01 8.81963085e-01 4.59558709e-01 2.67018318e-01
 9.39834543e-01 1.79344769e-01 5.87557403e-01 9.90489600e-01
 4.73863459e-01 9.99022238e-01 9.66876184e-01 9.84059842e-02
 1.69518703e-01 8.80117302e-01 3.12246788e-01 9.20288730e-01
 1.21974344e-01 6.27969021e-01 8.41964905e-01 7.00211568e-01
 8.32099056e-01 3.89871193e-02 2.51105173e-03 2.35523966e-01
 9.98723565e-01 2.23535101e-01 3.30320517e-01 6.89176788e-01
 1.82927046e-02 8.81189539e-01 3.86336355e-02 2.67751080e-01
 1.49246401e-01 9.99952897e-01 7.07292304e-01 8.56936396e-01
 9.98440297e-03 7.51764800e-01 4.74670209e-01 7.48292553e-02
 8.50471403e-01 4.00658281e-01 9.78963305e-01 8.96329307e-01
 8.98004680e-01 4.38167830e-01 1.00000000e+00 9.05308527e-01
 4.67929119e-01 9.83816677e-01 1.00000000e+00 2.84081300e-01
 5.92381300e-01 4.34664744e-02 8.40852828e-02 2.58723988e-01
 6.26807528e-02 1.00000000e+00 8.36644436e-02 1.00000000e+00
 7.97214591e-01 7.85192923e-01 7.49446181e-01 8.98834961e-01
 1.50039502e-01 4.97818403e-01 1.45518544e-01 5.08108604e-01
 3.28697353e-02 6.87637737e-02 7.27489841e-01 7.22061761e-01
 1.80877824e-01 8.88217838e-01 2.73795077e-01 2.29132729e-01
 9.93159400e-01 3.35280265e-02 5.35735721e-01 1.12365723e-01
 1.42382363e-01 9.21676866e-01 8.71485475e-02 1.19358473e-01
 8.00168160e-01 1.37744562e-01 1.00000000e+00 1.23879439e-01
 9.04952189e-02 9.98430799e-01 8.70055169e-01 6.39445936e-01
 4.73106567e-01 3.79634410e-01 1.00000000e+00 1.00000000e+00
 8.67538228e-01 1.00000000e+00 3.62056804e-02 8.48318106e-01
 4.66870938e-02 5.24769723e-01 7.83131447e-01 1.87957615e-01
 8.83133941e-01 1.00000000e+00 8.82994702e-01 1.00000000e+00
 2.45279517e-01 9.37175186e-01 7.09743273e-02 4.60117692e-01
 9.18903478e-01 1.21372543e-01 5.35425638e-01 1.15606545e-01
 1.00000000e+00 9.55474904e-01 8.70773594e-01 7.12247237e-01
 9.93696211e-01 3.10232643e-01 2.05967113e-01 1.00000000e+00
 1.00000000e+00 7.80271417e-02 4.87840411e-01 9.23957835e-03
 1.00000000e+00 3.48651648e-01 1.00000000e+00 9.97836425e-01
 8.97241685e-01 6.90118014e-01 5.80829234e-01 6.36126050e-01
 5.91867833e-01 1.00000000e+00 7.73009985e-02 4.68925435e-02
 7.02219010e-01 2.97311308e-01 9.61042215e-01 4.35748117e-01
 1.36367356e-01 9.37942450e-01 5.30226549e-01 2.25310947e-01
 7.80403917e-01 7.96642840e-02 8.41392660e-01 7.31919365e-02
 7.07891938e-01 6.33113863e-01 2.61077302e-01 8.37115589e-01
 8.72614157e-01 6.15759439e-01 8.64633806e-01 9.71846172e-02
 8.48342909e-01 1.24332646e-01 9.01423611e-01 5.73819337e-02
 8.78018930e-04 6.18982175e-01 5.88665351e-01 9.23099415e-01
 1.29755929e-02 9.40046843e-01 5.86823270e-01 5.07337919e-02
 6.59761155e-01 2.54277294e-02 3.46061500e-01 6.35744969e-02
 9.08165358e-01 7.69274549e-01 9.47726551e-01 2.72553829e-01
 1.18679467e-01 1.54657104e-01 6.81252672e-01 9.80856539e-01
 9.27218206e-01 5.45362618e-03 1.80838825e-01 8.91241042e-01
 7.35208622e-01 9.37749847e-01 1.13020160e-01 8.94376868e-02
 2.96578636e-01 1.63900699e-02 9.28186144e-01 9.25457945e-01
 9.90832272e-01 8.34284695e-01 9.45843682e-01 5.90825317e-02]",-1.3966655847571445,COMPLETE
6,0.22476993896804542,0.16384856027517886,617,37,"[0.02839676 1.         1.         0.8497054  0.79874166 0.04265028
 0.98396161 0.27506021 0.19260886 0.52534243 0.09191051 0.73565068
 0.97529887 0.75428889 0.77873553 0.04697027 0.02938798 1.
 0.79254919 0.46550342 1.         0.09767956 0.01807023 0.03027727
 0.16706641 1.         0.07408541 0.1250941  1.         0.97986433
 0.96525632 0.35493678 0.00706021 0.82892557 0.04288103 1.
 1.         1.         1.         0.06113013 0.99626732 0.88302689
 0.91213451 0.19877117 1.         1.         0.05125572 0.04238375
 1.         0.29484426 0.18002899 0.57504622 0.99781959 0.18646531
 0.05804568 0.19897081 0.09250639 0.93177338 1.         0.96307973
 0.00530878 0.00525353 0.04134584 0.90727294 0.13130032 0.84228185
 0.18316824 0.98232352 0.0319476  0.98479498 0.91422481 0.94639907
 0.96992205 0.89137569 1.         0.99184893 1.         1.
 0.90583995 0.82002974 0.05496034 1.         0.01614047 0.13881767
 0.05284777 0.17181507 0.06191361 0.05903712 0.00190604 1.
 0.96145536 1.         0.86956795 0.11067889 0.12385029 0.28617916
 0.11815993 0.96361927 0.16929465 1.         0.92489352 0.92590115
 0.99391507 0.02096567 0.99810646 0.21095388 1.         0.87092179
 0.25002464 0.041543   0.02718151 0.14725723 0.11153357 0.02984866
 0.99315499 1.         0.93288169 0.12375939 0.03167483 0.00842574
 1.         0.96996553 1.         0.68894657 1.         0.00289299
 0.04706302 0.96685957 1.         1.         0.49234563 0.09763459
 0.05144721 0.9783157  0.96220476 0.04333915 0.96085456 1.
 0.98177516 0.10847342 0.06463972 1.         0.04298558 0.19871458
 0.04844567 0.98672682 0.00672182 0.9653843  1.         1.
 0.97639141 0.07718482 0.71047701 1.         0.25912865 1.
 0.28177412 0.91061045 0.10633278 0.02308323 0.00904001 1.
 0.33009685 0.98524513 0.02860681 0.9907515  0.02803743 1.
 1.         1.         0.99654304 0.97546431 1.         0.66814656
 0.77002943 0.94400972 1.         0.95433447 0.41520349 1.
 0.79847253 1.         1.         0.90865255 0.94367381 0.79658645
 0.11947608 0.92621969 0.10162045 0.00532028 0.01419597 0.04805133
 0.13406687 0.07229359 0.03827015 0.91453028 0.89634177 1.
 1.         0.24156001]",-3.6220362589312343,COMPLETE
7,0.9847494372852713,0.41091545079808034,49,10,"[0.68010191 1.         0.82091144 1.         0.48066505 0.89183056
 1.         0.81779035 0.85136342 0.71609195 0.14688181 0.70014638
 0.93836945 1.         0.24635788 0.98300656 0.75926468 0.51567303
 0.23779145 0.609612   0.33341108 0.12059698 0.77025526 0.63110224
 0.4560278  0.60867211 0.35957618 0.40299428 0.41619272 0.75105158
 0.29969751 0.81599762 0.8812347  0.97336781 0.35474788 1.
 1.         1.         0.47694642 0.89373122 0.55339    0.01338449
 0.43281894 0.81895141 1.         0.24017084 0.95450167 0.81940804
 1.         0.93633567 0.17252504 1.         0.95134154 0.35354344
 0.19764299 0.95491531 0.5548257  1.         0.09926166 0.01843182
 0.60130567 1.         0.09488606 1.         0.94866157 0.75884908
 1.         0.90522014 1.         1.         0.74552701 0.22932075
 0.22020542 0.56566401 0.94066024 0.79053263 0.84170803 0.99587258
 1.         0.15759696 0.81879488 0.15541277 0.64532253 0.61372373
 0.31968045 0.87178469 0.94686345 0.41773626 0.22477174 0.18927576
 0.74676193 0.75616709 1.         1.         0.72611751 0.05536198
 0.01278797 0.48912659 0.27181078 0.01973188 0.02439924 0.02333186
 0.00264149 0.19141098 0.12640961 0.85183191 0.48102124 0.23916501
 0.33982842 0.2490135  1.         0.28317311 0.97625317 1.
 1.         1.         0.26508803 1.         1.         1.
 1.         0.51868551 0.22904183 0.82845108 0.80754849 0.37589697
 0.84500699 0.45377452 0.13049322 1.         0.84041732 1.
 0.9373223  0.00422964 0.01476193 0.56836447 0.73701532 1.
 0.27936943 0.65252254 0.19205866 0.33064493 0.24530484 0.05863638
 0.02908891 0.58450984 0.85286931 0.50363812 0.28314166 1.
 0.9032663  0.0617328  1.         0.25040377 0.80575677 0.04897557
 0.09409913 0.04230362 0.0747399  0.17654688 1.         1.
 0.46809122 1.         1.         0.30842023 1.         0.11873172
 0.14525695 0.06191037 1.         1.         0.3605694  0.97099069
 0.17705261 0.00285081 0.46326469 0.56264834 1.         0.82875297
 0.9739562  0.59918512 0.23158349 1.         1.         0.25886282
 1.         1.         0.0731704  0.02073187 0.89315369 0.8259844
 0.02779585 0.33278776 0.16684886 0.74446028 0.87834605 0.23587285
 0.9252978  0.82052807]",-1.5881408316054673,COMPLETE
8,0.7641601313659601,0.4428630002834677,42,243,"[0.1546599  0.75708029 0.32229148 0.88359393 0.98415716 0.33878075
 0.53664247 0.27841657 0.36628082 0.6340287  0.45572189 0.97471705
 0.90092192 0.14169149 0.06189232 0.81339662 0.87521111 0.69743637
 0.50407233 0.05913011 0.63096808 0.20130665 0.07985731 0.4889851
 0.11934681 0.90505863 0.01634209 0.26975501 0.8451692  0.22764018
 0.28720268 0.67317025 0.02423302 1.         0.44368236 0.94492285
 0.60986703 0.56910551 0.50117231 0.01965321 0.06294304 0.02405169
 0.1938328  0.42247059 0.78891217 0.15618483 1.         0.61318756
 0.76820268 0.13430881 0.32452589 0.32218805 0.3854101  0.00275149
 0.96566539 0.92973994 0.98684877 1.         0.78126565 0.67517493
 0.29369282 1.         0.06286428 0.19526158 0.10526408 0.37777372
 0.46048425 0.456342   0.35225872 0.09518625 0.03237383 0.96203541
 0.20386784 0.07755898 0.88258804 0.61943693 0.35843135 0.04143689
 0.26450878 0.04058126 0.07807932 0.89801518 0.27263455 0.95575137
 0.65218429 0.90314716 0.39208301 0.07041951 0.92082947 0.25696203
 0.55580396 0.98131785 0.12951757 0.0186811  0.04244049 0.25314711
 0.14691728 0.87093108 0.55465741 0.81980838 0.98775094 0.90030334
 0.18014333 0.27173887 0.07058128 0.71256924 0.76473436 1.
 0.90806697 0.98127691 0.25267592 1.         0.20712447 0.52526309
 0.18248765 0.2920556  0.25944339 1.         0.75544215 0.51332793
 0.14620657 0.25628739 0.69588279 0.59122813 0.11265357 0.37627715
 1.         1.         0.25142736 0.2063849  0.37859141 0.0412664
 1.         1.         0.62197786 0.33010675 0.15437098 0.77137054
 0.53268125 1.         0.10835045 1.         0.30313657 0.28278258
 0.87556651 0.98559864 0.01209409 0.04382052 0.80383582 0.9828032
 0.43574646 0.30349703 0.80682878 0.44560639 0.05390137 0.7535845
 0.54214026 0.70563202 1.         0.61867618 1.         0.78482699
 0.28838826 0.90438899 0.83532423 0.20359574 0.67908424 0.67612925
 0.82294136 0.86598309 0.91401672 0.17231155 0.68565786 0.16488464
 0.46639642 0.11289777 0.0864244  0.62701027 0.57573401 0.13432682
 0.07085879 0.29946455 0.39752245 0.30198782 0.94894667 0.54873085
 0.7070476  0.87079364 0.93551767 0.17847559 0.00239216 0.78636599
 0.95774396 0.83082017 0.2176767  1.         0.01616712 0.95698935
 0.69006037 0.53939667]",-0.7857753042498574,COMPLETE
9,0.2701457415914653,0.48922833951137423,186,151,"[0.05050478 1.         0.01754683 0.04967108 0.65752954 0.03215578
 0.3635134  1.         0.0199059  1.         0.07019534 0.95594516
 0.97135581 1.         0.08307282 0.49999855 0.77447454 0.75873392
 0.80865441 0.64624659 0.95808877 0.1149308  1.         0.00147949
 0.1041975  0.83180336 0.20695274 0.73458049 0.19303999 0.16126364
 0.81446798 0.76819327 0.6940942  0.81584145 0.9426093  0.35840893
 0.78631632 0.98220207 0.89580773 0.90484948 0.03963677 0.93804142
 0.0875806  0.97110916 0.83984288 0.20405263 0.57987103 0.50667116
 0.99027988 0.22525129 0.17031202 0.94060272 0.45766772 0.83429521
 0.20995499 0.9299061  0.21279526 0.42701531 0.10344255 0.98760164
 0.83461135 0.47209249 0.3974396  0.88857427 0.01338433 1.
 0.15546742 0.94549133 0.6320833  0.82052443 0.98039541 0.9744482
 1.         0.09201852 0.18402025 0.83440612 0.26058757 1.
 0.67871923 0.79163094 0.57889215 0.99065899 0.05976949 0.01587087
 0.21520028 0.47306974 0.05264708 0.35119639 0.52749117 0.89177652
 0.85522507 0.10992744 0.05901148 0.12205102 0.39522297 0.07290502
 0.87046558 0.76005962 1.         0.67405725 0.86381942 0.8888643
 0.85029341 0.31737528 1.         0.97822509 1.         0.98182066
 0.93508553 0.15559411 0.1011957  0.11523992 0.27919114 1.
 0.43764447 0.86261143 0.62339163 0.22926289 0.03637097 0.1241214
 0.15975771 1.         0.61651148 0.61410326 0.71598073 0.32955128
 0.92256791 0.98141612 0.36273294 0.06280778 0.60875844 0.08190671
 0.89705018 1.         0.09963979 0.94626761 0.48028503 0.17097786
 0.57341725 0.86055351 0.75594605 0.14656651 0.14856287 0.04443126
 0.9716917  1.         0.97635229 0.76776984 0.97485894 0.03170073
 0.02592163 0.82245026 0.41578394 0.9916809  0.05832853 0.74657354
 0.53891163 0.63653142 1.         0.3082975  0.7825392  1.
 1.         1.         0.97600968 0.83733158 0.4981977  0.08498711
 0.18123062 0.45216883 0.21845168 1.         0.10304868 0.23736181
 1.         0.36751521 0.42000735 0.8827811  0.40895516 0.7867862
 0.9184997  0.09247553 0.45636757 0.61889346 0.75832093 0.36817508
 0.1366238  0.74916087 0.69208071 0.22902538 0.16486801 0.15611766
 0.97169385 0.08185465 0.82475853 0.97894695 0.7490039  0.99768869
 0.77785509 0.85005974]",-1.774162653202013,COMPLETE
