trial_number,CR,F,G,size,best_positions,best_total_power,state
0,0.968540662820932,0.8860864625126346,113,191,"[0.21747901 0.91624466 1.         0.91334644 1.         0.74400697
 1.         0.83481831 0.11728256 1.         1.         1.
 1.         0.92032389 1.         0.94066741 0.89278529 1.
 0.63942081 0.33022207 0.06039039 0.31464398 0.24713218 1.
 0.03617183 1.         0.97699467 1.         0.27820085 1.
 1.         0.0644418  0.25175055 1.         0.2997346  0.97530529
 0.86554243 1.         1.         1.         0.05450447 0.92620662
 1.         0.96872517 0.98987529 1.         0.10930487 1.
 0.00314754 1.         0.81447685 0.97241483 0.9593623  0.96075484
 0.60634458 0.11749845 1.         1.         1.         1.
 0.32793862 0.76667045 1.         0.85772797 0.22667713 1.
 0.27335744 0.97885713 0.15412602 1.         0.99857643 1.
 0.08508674 0.65654863 1.         1.         1.         1.
 1.         1.         0.74689418 0.06845756 0.77392233 1.
 0.2607904  0.90730677 0.41635335 0.79721691 1.         1.
 1.         1.         1.         0.30565682 1.         1.
 0.04076863 0.25439592 1.         1.         1.         1.
 1.         0.15698424 1.         1.         1.         1.
 0.82152712 0.21213941 0.08778603 0.63968589 1.         0.2685062
 1.         0.94348093 1.         1.         1.         1.
 1.         1.         0.43037455 1.         1.         0.87632447
 1.         1.         1.         1.         0.95688826 1.
 1.         1.         1.         1.         0.56025579 1.
 0.26699669 0.50679343 0.33818799 1.         0.24653886 0.63854822
 0.78303238 1.         0.54188043 1.         0.53042814 1.
 1.         0.4712585  0.88092916 0.99788549 1.         1.
 1.         0.70419022 1.         0.36616898 0.98127634 1.
 0.11095584 1.         1.         1.         0.0982128  1.
 1.         1.         0.89844645 0.99274538 0.99392042 1.
 0.63957114 0.62543013 1.         0.86433606 1.         1.
 0.09854155 0.40513566 1.         1.         0.94914004 0.95101388
 0.75053625 1.         0.47079662 0.95556387 0.08946436 0.12299006
 0.11565885 0.99163744 0.53753576 1.         0.93561097 1.
 0.11909749 0.29599317]",-2.7925837336042245,COMPLETE
1,0.011398804277429897,0.3094554951795616,62,42,"[0.74900506 0.73086135 0.89564092 0.49822423 0.8716674  0.48852132
 0.18627436 0.90000229 0.5249565  0.64783516 0.69089378 0.11246695
 0.38631085 0.59123153 0.34736953 0.36216615 0.9257538  0.91065362
 0.57464437 0.91671722 0.58606069 0.05903957 0.12182103 0.78086322
 0.25108021 0.96943642 0.78069928 0.50450555 0.39313969 0.03844316
 0.60987227 0.46674359 0.72151902 0.16538419 0.69762628 0.62719038
 0.92247465 0.62537485 0.11210451 0.9771929  0.74916685 1.
 0.73946881 0.87217597 0.4990813  0.27532839 0.94000926 0.92727936
 0.53662313 0.78625558 0.65484906 0.2287089  0.44071259 0.78697751
 0.47183995 0.28219372 0.98411426 0.60625708 0.12638999 0.93389563
 0.75761409 0.7313335  0.25967364 0.34341591 0.79135914 0.92647692
 0.45584331 0.80237801 0.28626665 0.71941253 0.16585254 0.01842582
 0.64984525 0.64821178 0.16745882 0.47724891 0.10520335 0.79051335
 0.52619285 0.71190484 0.60037506 0.64589256 0.85929478 0.44050673
 0.36004303 0.6634061  0.4865995  0.6112542  0.01572141 0.18935584
 0.49021884 0.11684666 0.0565786  0.22668697 0.31252298 0.00398971
 0.11143906 0.03742375 0.58032254 0.27531839 0.10519459 0.96822995
 0.91086523 0.82562491 0.43748217 0.82145479 0.43435657 0.8082596
 0.6282748  0.2319396  0.81569271 0.17817791 0.10758035 0.87055506
 0.30531078 0.07046516 0.1874236  0.17738531 0.86625398 0.51707009
 0.24917253 0.09583334 0.22079264 0.13372802 0.24408668 0.35622433
 0.95427109 0.7890085  0.49440641 0.99507191 0.89973529 0.1051299
 0.42428482 0.40948528 0.86687205 0.95424875 0.70231185 0.49730644
 0.15562217 0.00496885 0.94941231 0.99469227 0.29059458 0.01373949
 0.0941313  0.03999495 0.93628058 0.1761277  0.57651254 0.12963269
 0.8311372  0.9938487  0.08679274 0.88722237 0.55046875 0.42871529
 0.46954625 0.88409424 0.19964091 0.85567289 0.52210644 0.77221707
 0.68230631 0.59999705 0.23226164 0.01925376 0.23251892 0.42784144
 0.15007452 0.62715027 0.14240274 0.16773222 0.70506343 0.59411964
 0.81058838 0.69403537 0.01820366 0.6475538  0.54019998 0.12196415
 0.60582085 0.45009571 0.04117661 0.28603719 0.91165644 0.06809746
 0.7600777  0.08573191 0.38062802 0.07097396 0.08809579 0.92479931
 0.11688006 0.10796308 0.04608311 0.26918129 0.31371587 0.7884131
 0.26881833 0.86227793]",0.19533760607614603,COMPLETE
2,0.47839179580240243,0.5704072042173127,119,65,"[0.66204964 0.88096634 0.46625629 0.70993697 0.88178594 0.90519331
 0.94601515 0.68295114 0.58646808 1.         1.         0.23060571
 0.72329225 1.         0.62851858 0.37501207 0.74807845 0.81558864
 0.00823862 0.94263995 0.66000397 0.97762922 0.92007898 0.76847813
 0.85057337 0.68872548 0.94871984 0.86985186 0.74241565 0.2775308
 0.34983508 0.67988912 0.1526871  0.13785536 0.30673369 1.
 0.29186966 0.15589585 0.557891   0.24005218 0.15088015 0.81404114
 0.79488772 0.09444567 0.15549144 0.21003508 0.47797618 0.08815854
 0.13675029 0.33030797 0.07500702 0.04498385 0.11552808 0.01924515
 0.0477511  0.88014805 0.09296051 0.16351067 0.94529285 0.81111239
 0.71830043 0.65891344 1.         0.90779937 0.00962831 0.80678875
 0.38506326 0.0926995  0.15103949 0.04765938 0.73418715 0.71984304
 0.51327152 0.06069848 0.20294504 0.81519864 0.27621336 0.06838159
 0.10321722 0.12471996 0.16336026 1.         0.76633672 0.88908047
 0.1437751  0.93063219 1.         0.29851694 0.44062998 0.64589035
 0.90340295 0.91659005 0.32115991 0.98356709 0.22565972 0.76294671
 0.47403652 0.98283283 0.98096444 0.75503125 0.48070334 0.81126942
 1.         0.05693748 0.50927295 0.47770577 0.76562984 0.92312464
 0.23551664 0.44123578 0.12958674 0.83459063 0.91625886 0.80634905
 0.02479124 0.97203055 0.47626667 0.03670605 0.82838098 0.09826412
 0.52701863 0.06295642 0.52912916 0.97361871 0.80135141 0.58135659
 0.30720763 0.31204707 1.         0.79339499 0.72243594 0.55568258
 0.03360526 0.2178706  0.83431315 0.36144583 0.99647143 0.370801
 0.62357596 0.8308509  0.85892128 0.19149176 0.14680343 0.30260561
 0.29489373 1.         0.37891062 1.         1.         0.95486485
 1.         0.10547986 0.17697803 0.65602529 0.11013383 0.41341997
 0.91326037 0.98956579 0.63100847 0.48916537 0.93666855 0.87387235
 0.36415902 1.         0.26221363 0.8071932  0.08367827 0.02995171
 0.12939441 1.         0.96994317 0.35083761 0.11270317 0.20353455
 1.         0.59238295 0.13323215 0.18725273 0.54663169 0.42827891
 1.         0.31141357 0.79118851 0.70124952 0.09332277 0.88812969
 0.22634181 0.28151    0.96495696 0.01879875 0.15586787 0.48440547
 0.39860986 0.94945518 0.38779269 0.0590569  0.19803562 0.15561215
 0.13369553 0.17303641]",-0.8715170883544232,COMPLETE
3,0.7123745740820913,0.784806018042636,69,81,"[0.48857669 1.         0.67262953 0.70372228 0.43860274 0.27503408
 0.14900702 0.10037533 0.0707984  0.97414441 0.46953035 0.8006064
 0.44552857 0.93594424 0.57875889 0.88650471 0.60111856 0.96737766
 0.16021238 0.64798281 0.31957261 0.84833354 0.25187518 0.33182594
 0.26800273 0.90410844 1.         0.66029457 0.79433437 0.07211692
 0.59541905 0.26346793 0.85425018 1.         1.         0.76718613
 0.96085029 1.         0.27404431 0.55256693 0.65018857 0.60465459
 0.08363609 0.29361015 1.         1.         1.         0.89236096
 0.72732977 1.         0.98287557 0.46036399 0.27246012 0.2626514
 0.12458954 0.55669981 0.15413733 0.55381806 0.87027517 0.29675964
 0.95660431 0.0490314  0.27514737 1.         0.07908369 0.77113756
 0.27168492 0.39025152 0.34863183 0.15352204 0.26899309 0.7027745
 0.34310127 0.54629001 0.97798177 0.76144121 1.         0.66153219
 0.16243333 0.6267786  1.         0.13577091 0.22167453 1.
 0.7489716  0.11644983 0.16422146 0.14308566 0.47878443 0.19045971
 0.4443315  0.09709346 0.23630986 1.         0.05558051 0.8368033
 0.04073175 0.04948592 0.56425368 1.         0.93131576 0.57223416
 0.73189622 0.70125864 0.90021714 0.93132118 0.69043795 0.82261411
 0.79126604 0.79871045 0.37160493 0.07252081 0.60830812 0.13530632
 0.90631416 0.65747209 0.4405193  0.92335757 0.55771129 0.34240413
 0.46994261 0.10032412 0.44908992 0.05612752 0.45517221 0.69761774
 0.86857853 0.83835381 0.67047952 0.42685883 0.31466478 0.02653338
 0.19111412 0.92338169 0.1661263  0.88072973 0.58644898 1.
 0.89544025 0.81891512 1.         0.5715161  0.19724629 0.35863003
 1.         1.         0.0345781  0.09756049 0.23478148 0.66926648
 0.40798631 0.36190874 0.90565566 1.         0.50488243 1.
 0.37673762 0.60883535 0.98537196 0.27495683 0.05441658 0.82632706
 0.23364179 0.01455681 0.31834966 0.97201776 0.73594691 0.11494638
 0.70866515 0.98792755 0.24413775 1.         0.43007925 0.89269184
 0.02830063 0.42835866 0.0232593  0.59125269 0.79123329 0.08734219
 0.14544261 0.89667291 0.97903339 0.02378448 0.58087206 0.16372007
 0.14314414 0.72846136 0.92025683 1.         0.08865314 0.74985666
 0.29893369 0.81430518 0.54402624 0.04512117 0.49854833 0.90955272
 0.54656348 1.        ]",-0.766699738141857,COMPLETE
4,0.9738552412004462,0.3601675252162789,26,30,"[0.18371007 0.62393137 1.         0.29940515 0.34514424 0.74578692
 1.         0.21641923 0.38763873 0.82989961 0.00529609 0.44463425
 0.14543315 0.37569675 0.55960547 0.49240399 0.46568419 0.58769948
 1.         0.50954613 0.38062571 0.92067119 1.         0.59924896
 0.2020453  0.32777706 0.94832725 0.22830473 1.         0.27887666
 0.74775491 1.         0.36949626 0.41326823 0.69466602 1.
 0.74493395 0.82789072 0.01301912 0.18673211 1.         0.75008691
 0.57966998 0.13141014 0.74648536 0.95219617 0.65788592 0.85670205
 0.51597264 0.72970966 0.50205838 0.91819163 0.8140621  0.1960621
 0.15494121 0.94323653 0.84916667 0.43359981 0.81007123 1.
 0.85127992 1.         0.33112643 0.9988626  0.1454114  0.97265943
 0.80905898 0.97204951 0.06772389 0.17376573 0.66515116 0.47777492
 0.1197429  0.2736457  0.50666662 1.         0.91418046 0.12982825
 0.02220846 0.81205688 0.07027677 1.         0.334464   1.
 0.2375164  0.95786455 0.18540623 0.92506255 0.96326125 0.41590879
 1.         0.92058288 0.85977284 0.14671183 0.0784747  0.34268519
 0.99927278 0.95984563 0.29314376 1.         0.19753524 0.13536002
 1.         0.21090217 1.         1.         0.3765504  1.
 1.         0.96204765 0.18050122 0.74434618 0.78474162 0.16779295
 1.         0.81982255 0.97849713 0.51246128 0.67382432 0.28634978
 0.54985648 0.65390699 0.49096147 1.         0.94982814 0.53469696
 0.15962652 1.         0.90967065 0.04815109 0.97412622 1.
 0.96230374 0.71591634 1.         0.80167825 1.         0.911387
 0.62387922 0.43070538 0.1921124  0.75226026 0.29791215 0.44210608
 0.68331491 0.99282492 0.21690386 1.         0.21161559 0.05097955
 0.79060636 0.46928341 0.166653   0.74270829 0.06154078 0.61686619
 0.60836729 0.29911625 0.96049375 0.14514621 1.         0.77942482
 0.94551347 1.         0.99910342 1.         0.97960357 0.34301533
 0.00872083 1.         0.05768713 0.1088883  1.         1.
 1.         0.06191492 0.45207143 0.71888611 1.         1.
 1.         0.96443525 0.74635761 0.9487351  0.46931922 0.99577589
 1.         0.76888954 0.80804831 0.72826399 0.90023332 0.61245853
 0.17880792 0.30199459 0.12991224 0.33586378 0.03010122 0.3652502
 0.19013649 0.62489092]",-1.3573395621760178,COMPLETE
5,0.9828705465534338,0.1592275490084903,43,15,"[0.42744633 0.73853471 0.6280449  0.01014727 0.12153074 0.54900109
 0.13451998 1.         0.38841975 1.         0.93149642 0.33988082
 0.17638662 1.         0.8004835  0.156015   0.99310955 1.
 0.59515741 1.         1.         1.         1.         0.07706662
 0.13271658 0.08242777 0.97874223 0.06197332 0.20844453 0.66545621
 0.94543498 0.08552257 0.84169467 0.67972071 0.4135355  0.14674402
 1.         0.97632327 0.01942854 1.         0.14712804 0.91069842
 0.13487378 1.         0.89451878 1.         0.86104314 0.11720264
 0.82389948 0.58533108 1.         0.11671631 0.53531154 0.67543332
 0.75289466 0.9432497  1.         0.59363808 0.45014691 0.97830327
 0.90366941 0.7860324  0.01952903 0.27730907 0.05905341 0.35494155
 0.11790371 0.99999952 0.07482172 0.04795416 1.         0.00687903
 0.75427564 0.44678623 0.93058198 0.7491055  0.88833848 0.63355583
 0.99707192 0.99610236 0.99802451 0.73400848 0.99471969 0.18698949
 0.04079894 0.3222559  0.87206596 0.90709883 0.9993119  0.09118305
 0.78285794 0.56493904 0.71736997 0.91598308 0.6585472  0.26594156
 0.20189267 0.16770618 0.591551   0.27135331 0.95125103 0.99702808
 0.99208458 0.15801808 0.99525663 0.9512926  0.9904551  0.15982769
 0.99653751 0.98296216 0.4964809  0.06558668 0.03194851 0.22310276
 0.18452337 0.96535425 0.51946948 0.44917402 0.42754653 0.26444679
 0.09367432 0.27801876 0.82021565 0.75587368 0.68039557 0.90460947
 0.89124641 0.02360745 0.02991612 0.1667257  0.94528657 1.
 0.46906867 0.07024357 0.98202488 0.03511493 0.53148443 0.97491584
 0.222422   0.0322657  0.71749726 0.49183088 1.         0.59694942
 0.77427523 1.         0.86950807 0.00971441 0.65790882 1.
 0.52065554 1.         0.04176432 0.45417322 1.         0.66275839
 0.00895306 0.62820361 0.62508082 1.         1.         0.03215819
 0.1576162  0.85379648 0.67562483 0.74217969 0.99740485 0.09213026
 0.99992575 0.40838973 1.         1.         0.99858983 0.99607347
 0.9994252  0.16665752 0.63502998 0.48299458 0.18814041 0.78172511
 0.99369908 0.123591   0.99590152 0.99705177 0.35454991 0.99948233
 0.11983316 0.99550262 0.38165967 0.08687847 0.30194266 0.97790246
 0.58093373 1.         1.         0.09151595 0.63961535 0.26198028
 0.00487004 0.10569092]",-1.6139899322846483,COMPLETE
6,0.22476993896804542,0.16384856027517886,617,37,"[0.0917444  0.32520831 0.16294322 0.51577024 0.13658801 0.53102334
 0.73472333 0.06416824 0.28947735 0.83667199 0.17128026 0.92685209
 0.39421647 0.23498944 0.37723796 0.92035471 0.85735653 0.96228805
 0.30519854 0.81364947 0.82321798 0.22497014 0.24455269 0.72797789
 0.0904633  0.26193223 0.75303709 0.37518158 0.02991361 0.4564988
 0.00181101 0.85478788 0.33143204 0.9870484  0.6988283  0.09872278
 0.9671456  0.86272213 0.29946063 0.33380136 0.67211748 0.72486762
 0.91431483 0.95338294 0.0333248  0.34410539 0.17149084 0.3870657
 0.65284319 0.22310269 0.64792237 0.2403074  0.25122335 1.
 0.2357575  0.97385459 0.97103324 0.48499898 0.67951758 0.79069567
 0.83262289 0.02055923 0.88368112 0.78423384 0.76478014 0.43073899
 0.05340842 0.67864987 0.2710405  0.40614627 0.14544422 0.93713516
 0.88935562 1.         0.93132879 0.79058929 0.46240227 0.89307844
 0.15456628 0.16388655 0.09640332 0.70339263 0.32939899 0.23619761
 0.17574555 0.14177645 0.73701687 0.98031903 0.63316479 1.
 0.80087427 0.10419439 0.76667373 0.02159908 0.2511864  0.04336882
 0.93246305 0.26042746 0.0678193  0.03367485 0.92262184 0.25869177
 0.21005876 0.0164206  0.15038628 0.33796249 0.51453695 1.
 0.42649981 0.53205715 0.69716833 0.40156776 0.57855861 0.59679584
 0.99618912 0.14436439 0.68266505 0.71858254 0.42024715 0.72573321
 0.3276661  0.73824604 0.49240535 1.         0.98178822 0.5092946
 0.87863375 0.96658747 0.39725293 0.77409322 0.70220857 0.10670696
 0.18895943 0.04098336 0.7012731  0.88952351 0.75231555 0.1819005
 0.96968192 0.09218292 0.27631262 0.12104314 0.51091274 0.27121774
 0.35479089 0.23004569 0.80119853 0.33199909 0.46641817 0.96997199
 0.02539382 0.78571008 0.93945423 0.96252793 0.77490492 0.14616093
 0.86267955 0.86572995 0.747374   0.79454848 0.82492006 0.99697895
 0.66941218 1.         0.73266308 0.89363394 0.2690155  0.75680726
 0.28984381 0.48750953 0.57283772 0.22555059 0.45365911 0.25407661
 0.03579161 0.40533018 0.54663504 0.02300741 0.40198092 0.39275762
 0.17323657 0.08650293 0.48238478 0.59291597 0.69681447 0.20727584
 0.20619808 0.59513107 0.63212183 1.         0.78774652 0.75480485
 0.59563012 0.74074649 0.54344061 0.02870751 0.15317352 0.48215401
 0.96691314 0.8050061 ]",0.015416900115140741,COMPLETE
7,0.9847494372852713,0.41091545079808034,49,10,"[9.07079351e-01 1.00000000e+00 9.99338548e-01 1.29577650e-01
 9.97023104e-01 4.02573633e-01 4.92630045e-01 9.43821137e-01
 9.41265012e-01 4.11494614e-01 1.00000000e+00 1.00000000e+00
 9.92704423e-01 6.78647903e-01 9.96918710e-01 6.12330159e-01
 5.59531617e-01 6.49491214e-01 7.06793772e-01 5.72298255e-01
 1.18158944e-02 1.64934421e-01 8.90663745e-01 1.00000000e+00
 7.26718812e-01 1.00000000e+00 2.94354057e-01 1.00000000e+00
 3.92228785e-01 4.95144352e-01 9.10240550e-01 1.00000000e+00
 6.45821498e-01 9.04976567e-01 1.00000000e+00 9.94512406e-01
 7.54749064e-02 9.15721150e-01 1.24323458e-01 9.10330165e-01
 8.59274840e-01 1.00000000e+00 1.00000000e+00 9.99866263e-01
 9.57393803e-01 1.00000000e+00 1.00000000e+00 1.00000000e+00
 8.84377165e-01 1.00000000e+00 1.62197331e-01 3.18539595e-01
 2.81454673e-02 2.36578658e-01 4.66507371e-01 2.02905303e-01
 1.00000000e+00 1.00000000e+00 1.00000000e+00 9.07567418e-01
 1.00000000e+00 8.75368057e-02 2.86486935e-02 3.07014966e-01
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 6.01763824e-01 2.27102275e-01
 1.00000000e+00 4.82952865e-01 5.76065053e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00 2.79700821e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00 3.37124825e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.53097544e-01
 8.72119202e-01 1.47652819e-01 2.68209399e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00 2.54035746e-02 4.15222600e-01
 2.34017735e-01 1.00000000e+00 1.00000000e+00 2.01743333e-01
 1.00000000e+00 3.59094953e-04 1.00000000e+00 9.96538916e-01
 1.00000000e+00 1.00000000e+00 9.95218878e-01 1.00000000e+00
 6.79621480e-03 9.83448566e-01 9.66485149e-01 1.00000000e+00
 6.46281634e-01 2.81000791e-01 7.57562245e-02 3.36148055e-01
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 8.12581552e-01 9.02566521e-01 4.40549614e-01 8.50805939e-01
 1.00000000e+00 1.82308516e-01 9.70757579e-01 9.74434563e-01
 1.00000000e+00 8.39106129e-01 1.00000000e+00 7.30025167e-01
 3.80247892e-01 1.00000000e+00 1.13629376e-02 9.76206967e-01
 1.54912245e-02 1.00000000e+00 1.38016060e-01 5.22229919e-01
 1.00000000e+00 1.00000000e+00 1.00000000e+00 3.69735497e-01
 4.22256805e-01 1.37356045e-01 7.35699600e-01 1.00000000e+00
 3.80172394e-02 9.76919762e-01 1.49032509e-01 1.00000000e+00
 6.70636072e-01 9.64569936e-01 1.37018753e-01 9.05919813e-01
 1.00000000e+00 8.02385605e-01 6.43839234e-01 8.38745790e-01
 8.48898394e-01 9.12788808e-01 9.71327369e-01 1.27380622e-01
 1.25455792e-01 1.00000000e+00 8.85718133e-02 7.13616243e-01
 9.79822530e-01 8.60563297e-01 9.75597632e-01 1.00000000e+00
 3.37716767e-01 1.00000000e+00 1.00000000e+00 5.65414449e-01
 4.46734245e-01 2.13890918e-01 8.82451385e-01 1.00000000e+00
 1.00000000e+00 3.48925567e-01 2.96741285e-01 6.34331670e-01
 3.03990795e-01 1.00000000e+00 1.00000000e+00 8.64658954e-01
 3.41269867e-01 2.55262703e-01 3.30885203e-01 6.17705388e-02
 1.00000000e+00 1.00000000e+00 9.62849271e-01 3.37643632e-02]",-2.2036708448297033,COMPLETE
8,0.7641601313659601,0.4428630002834677,42,243,"[1.         1.         0.89228292 0.82202459 0.79038277 1.
 0.40800628 0.68471027 0.75716196 0.50059861 0.55421343 0.87760392
 1.         0.75778677 0.73643279 0.05584605 0.47833675 0.80886942
 0.13442001 0.12783161 0.16739599 0.66954356 0.011327   0.07180718
 0.8086406  0.11504999 0.51857326 0.9626923  0.91887166 0.44165066
 0.29245471 0.9485109  0.11453402 0.86768368 0.27687267 0.43432183
 0.47383941 0.91294921 0.3649633  0.78572535 0.68570378 0.45279444
 0.50164974 0.31067321 1.         1.         0.60763845 0.01881704
 0.38055326 0.29311927 0.95376322 0.906621   0.97616053 0.61063561
 0.16716171 0.69288748 0.87607178 0.89491548 0.19448762 0.98505351
 0.90869927 0.30611958 0.55312722 0.82069389 0.97852791 0.97068395
 0.52584381 0.05407406 0.26259794 0.30373869 0.87369732 0.08767686
 0.84508465 0.8425839  0.89374118 0.25402176 0.9664182  0.58306127
 0.08455446 0.44639637 0.63097054 0.92575939 0.79020786 0.15297862
 1.         0.83595867 0.1666062  0.02162163 0.00499827 0.7667477
 0.33986242 0.10174078 0.81666197 0.06122265 0.43571321 0.19900794
 0.67771954 0.44766871 0.08715498 0.61992685 0.98086431 0.34567773
 0.02705385 0.114228   0.24737292 0.92497312 0.59693311 0.97330936
 0.10160303 0.69375218 0.07769447 0.02927524 0.39886611 0.90066096
 0.49050319 0.07037278 0.04262476 0.79357286 0.17638452 0.47316132
 0.92786503 0.91439145 1.         0.27520809 0.36737031 0.01433725
 0.83756389 0.07338141 0.98342578 0.46604316 0.60299457 0.05772193
 0.01731133 0.25412896 0.59944234 0.59662229 0.63361026 1.
 0.48874061 0.05368152 0.87594477 0.51797873 0.998343   0.72574862
 0.22568225 1.         0.27543282 0.65620649 0.01892579 0.10285688
 0.55104642 0.36320625 0.30346318 0.2375584  0.14836709 0.8338123
 0.50373183 0.18441874 0.12983962 0.75676689 0.77890896 0.93889642
 0.07088602 0.97602713 0.29009058 0.66239676 0.920631   0.06892179
 0.36376603 0.87114148 0.16127434 0.38525927 0.72845118 0.98245411
 1.         0.95988488 0.45686579 0.393013   0.98598924 0.02102142
 0.40217977 0.29454988 0.87942043 0.49173935 0.15848622 0.78361396
 0.92180935 0.44785321 0.52448629 0.80579264 0.56130303 0.07038112
 1.         1.         0.22077711 1.         0.66157642 0.86856083
 0.81129131 0.5957341 ]",-0.6513445487592024,COMPLETE
9,0.2701457415914653,0.48922833951137423,186,151,"[0.34160385 0.02581546 0.93689917 0.95463541 0.59077058 0.13228108
 0.45037046 0.34194533 0.45158652 1.         0.1572482  1.
 1.         0.39389053 0.26240224 1.         1.         0.57810793
 0.14737291 0.08529389 0.72629447 0.76882952 0.08863159 0.70011221
 0.11130308 0.91657085 0.80715685 0.01547402 1.         0.10797925
 0.96287582 0.92662866 0.27621366 0.96316945 0.89661591 0.12046071
 0.0424004  0.98750602 0.18091731 0.67666361 0.24259807 1.
 0.33007667 0.08457333 0.74103609 0.95442577 0.09028186 0.86040838
 0.91238753 0.94249461 0.89808601 0.42468905 0.20800506 0.47543046
 0.03874819 0.97937801 0.14606408 0.06582392 0.10996951 0.55756967
 0.34481247 0.48806387 0.07261988 1.         0.73162958 0.85528337
 0.23035598 0.7566616  0.026184   0.96730526 0.50574873 0.94552259
 0.03526843 0.65282949 0.09803471 0.22474444 0.86490765 0.02531727
 0.10834449 0.92300225 0.17011586 1.         0.83959334 0.39802773
 0.04052493 0.49650169 0.17168112 0.49932407 0.74361313 0.87525515
 0.79643486 0.86269364 0.5513362  0.92058375 0.61978262 0.57702886
 0.00787262 0.97691046 0.81700448 0.16062734 1.         0.89348571
 1.         0.21605854 1.         0.73333689 0.68133369 0.27807899
 1.         0.90047084 0.24663243 0.97566828 0.06419988 0.20673052
 0.98188291 0.01470532 0.16214518 0.99689951 0.91917186 0.34041709
 0.91039631 0.02690498 0.43485166 0.23344293 0.04344046 0.21424331
 0.763778   1.         0.7042199  0.96955245 0.88348562 0.95374044
 0.980659   0.36813504 0.69236365 0.25775822 0.12348136 0.38536514
 0.09546199 0.28059825 1.         0.29607386 0.99160858 0.06307826
 0.66013885 0.94101432 0.02735763 0.74222226 0.79028893 0.5366502
 0.75286981 0.63383485 0.83331989 1.         0.03772375 0.14562069
 0.18403357 0.28497795 0.92954225 0.10933489 0.1030891  0.62413417
 0.05319689 0.16008801 0.64351654 0.51380566 0.19369923 0.23564148
 0.85118738 0.07340531 1.         0.86307128 0.79959485 1.
 0.90049275 0.99419497 0.61801368 0.88968751 0.96781896 0.76780336
 0.14718652 0.07303472 0.17336551 0.00662008 0.18708925 1.
 0.86274765 0.6753717  0.14239628 0.04862528 0.99196822 0.29445197
 0.42953023 0.30892501 1.         0.49881541 0.05474486 0.79131412
 0.13553527 0.84094537]",-1.4096822355799357,COMPLETE
