trial_number,state,kernel,gamma,C,mse,rmse,mae
29,COMPLETE,rbf,0.0020186832374162857,1.6923605382062183,0.36944368249032755,0.6078187908335243,0.45785712326162825
30,COMPLETE,linear,0.013883809827209435,5.638721640225154,0.5828374592346162,0.7634379210090472,0.3979737937450653
31,COMPLETE,rbf,0.05750713193043001,16.08872138205507,0.05235142453479295,0.22880433679192566,0.1523166396461246
32,COMPLETE,rbf,0.06284363417542328,1.3384313651789526,0.06701750159463943,0.258877387182889,0.1796217984994455
33,COMPLETE,rbf,0.06152718997090977,6.547389531150916,0.05304548747291221,0.23031605995438575,0.15519224722347388
34,COMPLETE,rbf,0.02718678213207714,19.445835979281707,0.060797090788912864,0.24657066084372825,0.15210673964317512
35,COMPLETE,poly,0.004353944908013751,4.535580854933811,0.4064947962424655,0.6375694442509502,0.4828220298899975
36,COMPLETE,linear,0.05888143791918697,12.341444751581648,0.7370294919339233,0.8585042177729375,0.4271797002123917
37,COMPLETE,rbf,0.016848212991593815,0.018322750100247545,0.7412527259798086,0.8609603509917333,0.6726039165343365
38,COMPLETE,poly,0.010202572508405363,0.38589066885193324,0.394321365908015,0.6279501301122685,0.47475036465551623
39,COMPLETE,rbf,0.029766019535974776,0.04600474479282639,0.5198663174065971,0.7210175569336693,0.5521045294584854
40,COMPLETE,linear,0.0018678225011172838,9.580039954591298,0.6905054667882191,0.8309665858433894,0.4175746022611903
41,COMPLETE,rbf,0.059528795191970595,6.123225636331083,0.052567948585687085,0.22927701277207685,0.1547772789360716
42,COMPLETE,rbf,0.06823564529645809,2.277548448675353,0.05777480728045938,0.24036390594359083,0.16655931290025092
43,COMPLETE,rbf,0.020696356992757126,18.3197287503948,0.06640255942970934,0.25768694074343257,0.15631142859060163
44,COMPLETE,poly,0.055543948159971296,4.093026571919235,0.2896294408272642,0.5381723151809875,0.23527024607025548
45,COMPLETE,rbf,0.09702527583654426,2.6378776291393797,0.06883459716476052,0.2623634829101804,0.179014647073639
46,COMPLETE,rbf,0.030807139177194447,0.8578713759422104,0.10715187421536186,0.32734060886996874,0.22819964462266878
47,COMPLETE,rbf,0.07534975823945243,8.713577071946103,0.05747928837940778,0.23974838556162956,0.1604329533279179
48,COMPLETE,linear,0.000406290875689916,18.52601099966867,0.8345912446455386,0.9135596557672293,0.4476362220762459
49,COMPLETE,rbf,0.050156250340574304,38.43656671414394,0.05239606043942902,0.22890185765831833,0.15104359042413001
50,COMPLETE,poly,0.020471616365660843,73.27759863351963,0.28993448626132273,0.538455649298364,0.23544754249960173
51,COMPLETE,rbf,0.048408855701389406,35.44177860016225,0.05260835329852142,0.2293651091568232,0.15076448035379203
52,COMPLETE,rbf,0.03537061934462182,38.66164188375281,0.057522994905012434,0.23983951906433693,0.15046946412896584
53,COMPLETE,rbf,0.04720095064159117,62.83665536534424,0.052802670534376206,0.2297883167925998,0.15058533309835834
54,COMPLETE,rbf,0.07876571510335677,40.78023067077271,0.0591420572214479,0.24319140038547396,0.1627451404381385
55,COMPLETE,rbf,0.0332382659182881,24.924713200933052,0.05891180130357467,0.24271753398461898,0.15151898223336213
56,COMPLETE,rbf,0.0486176411193741,12.421067147016684,0.052264237270746576,0.22861372940124697,0.151309123267497
57,COMPLETE,rbf,0.02626968190030352,13.412816636133522,0.06060848771915815,0.2461879113993174,0.1534017565604009
58,COMPLETE,rbf,0.08204227896194836,8.319935280590972,0.06035011775707299,0.24566260960323813,0.16465151715633397
59,COMPLETE,rbf,0.010688249007481903,22.271106204528788,0.08365605642608073,0.2892335672533199,0.16674728826571805
60,COMPLETE,rbf,0.05057301445763566,0.011970772888094169,0.7050795372474548,0.8396901435931321,0.6542507587118466
61,COMPLETE,rbf,0.035760031325424095,13.721324572624269,0.055132377526339475,0.23480284820746847,0.1503223934702205
62,COMPLETE,rbf,0.0469234095786289,34.166708395835556,0.05284588224943561,0.22988232261188682,0.15052770646981328
63,COMPLETE,rbf,0.09559500780346258,50.75006334982001,0.06721376623159103,0.2592561787722542,0.17343440232197782
64,COMPLETE,rbf,0.038757890236654394,89.02913641977707,0.05552385573543057,0.23563500532694748,0.14989735152465553
65,COMPLETE,rbf,0.07248804905893123,31.443921873982454,0.05663931855490569,0.23799016482809893,0.15906620267240154
66,COMPLETE,rbf,0.01742499796525232,15.043513507157073,0.07199420434991893,0.26831735752634217,0.15887624419914934
67,COMPLETE,linear,0.02555060665440696,10.69434672036335,0.7045071285817677,0.8393492292137806,0.42190764868497643
68,COMPLETE,rbf,0.05202960750470616,20.51386306312283,0.052181074910584595,0.22843177298831394,0.1512335633608441
69,COMPLETE,rbf,0.05887354702140862,5.537180771828979,0.05228478259521162,0.22865865956751258,0.15485183265293723
70,COMPLETE,poly,0.03989425800400581,23.111828022399433,0.28944729309495787,0.5380030604884677,0.23515959424074795
71,COMPLETE,rbf,0.05566821831513554,3.5515689214100257,0.05276716427173639,0.22971104516704544,0.1565834219555799
72,COMPLETE,rbf,0.07219395964521033,7.024855429617675,0.05610941979828417,0.23687427002163863,0.1589253528314335
73,COMPLETE,rbf,0.0562575971969438,5.299672543677485,0.05186450253082799,0.22773779337393255,0.15456540993254791
74,COMPLETE,rbf,0.03025982761562167,1.5228152566062252,0.08105819850676244,0.28470721541043253,0.19419181646038114
75,COMPLETE,rbf,0.08504785095366557,9.983489044976222,0.06186917275553997,0.24873514579877926,0.16659813254211175
76,COMPLETE,rbf,0.04357640035852093,4.436876649734848,0.05361916143941292,0.23155811676426485,0.15524360055088315
77,COMPLETE,rbf,0.00010255776667386685,1.9603614810556114,0.7667808961389502,0.8756602629667228,0.6847226777632245
78,COMPLETE,rbf,0.022682462592224138,5.160155643819573,0.07047448282434703,0.2654703049765586,0.16594519923824336
79,COMPLETE,rbf,0.06120054813204524,7.652588075113944,0.05288952063151697,0.22997721763582796,0.15452044257103636
80,COMPLETE,linear,0.0006409324529821371,18.345207542252723,0.8283789993401853,0.9101532834309753,0.4463169003992518
81,COMPLETE,rbf,0.05236114381943194,2.7187779358091166,0.05493603156821877,0.2343843671583469,0.15985116463916627
82,COMPLETE,rbf,0.0670115088282502,1.180439991580507,0.07127303216549152,0.2669700960135639,0.1854090379215457
83,COMPLETE,rbf,0.09783687456116176,10.727310739294731,0.06833093618027387,0.26140186720885117,0.1748569936764806
84,COMPLETE,rbf,0.03862685365458664,5.929465271343376,0.054120320234173895,0.2326377446464221,0.15344753363578087
85,COMPLETE,rbf,0.05675676758661732,3.3963820743215294,0.05304140200294418,0.23030719051506876,0.1570681204013885
86,COMPLETE,rbf,0.00440824198645816,56.66835011223125,0.11383109866154353,0.3373886463139261,0.18957389836031757
87,COMPLETE,poly,0.06499553188490122,16.65826834220445,0.2894587486940562,0.5380137067901302,0.2351590828814834
88,COMPLETE,rbf,0.07936369204821693,0.12534422800367787,0.2599876728601546,0.5098898634608797,0.3732432042758668
89,COMPLETE,rbf,0.03143641409880945,22.765322847036966,0.05957509710798052,0.24408010387571644,0.15162509348978848
90,COMPLETE,rbf,0.04865247852861758,12.655256135721087,0.05226371944894486,0.22861259687284263,0.151283737743006
91,COMPLETE,rbf,0.051141937371718585,12.25510857760706,0.05197993973567846,0.22799109573770301,0.15160038970076883
92,COMPLETE,rbf,0.04701323849192963,11.55075090358902,0.05250199849414719,0.22913314577805452,0.1512689417052966
93,COMPLETE,rbf,0.0001816848194589839,27.235558280720873,0.3512836983730944,0.5926919084761445,0.436509896506151
94,COMPLETE,rbf,0.037152706590135316,13.785417898083931,0.054748461586088114,0.23398389172352893,0.15023791798652408
95,COMPLETE,rbf,0.051654674615637254,8.53070227890048,0.05181198137414136,0.22762245358079541,0.15215941095250832
96,COMPLETE,rbf,0.027480531593247946,8.580794256752588,0.061226720304663994,0.24744033685853242,0.1555939214980883
97,COMPLETE,rbf,0.04217962184139357,4.930404557139019,0.053488298827687436,0.23127537445151275,0.15440417214855345
98,COMPLETE,rbf,0.05312007845809277,7.651373036443595,0.05171399811192869,0.22740711974766464,0.15257658468301474
99,COMPLETE,linear,0.08044799193807876,7.057522265563242,0.6324003550869003,0.7952360373416816,0.4094004701709167
100,COMPLETE,rbf,0.0339841187758956,9.872973247262143,0.05524445700255003,0.2350413942320587,0.15166501200578486
101,COMPLETE,rbf,0.05209459236938993,20.14337614811359,0.05216175240512304,0.22838947525033423,0.1512120528944911
102,COMPLETE,rbf,0.05115809854772959,4.241954847500002,0.052049638361166675,0.228143898364972,0.15497740657935113
103,COMPLETE,rbf,0.05006646347155995,19.93335725714636,0.05226529880838365,0.22861605107337424,0.15089430199052545
104,COMPLETE,rbf,0.06873031407669708,4.037647369262544,0.05509216047501613,0.23471719254246404,0.15952161166261922
105,COMPLETE,rbf,0.04249134932015653,12.444552802526669,0.05326907163319836,0.23080093507869148,0.1504311436263292
106,COMPLETE,rbf,0.022604253778880302,7.085987652944517,0.0673037730522949,0.2594297073434245,0.15991068231453665
107,COMPLETE,poly,0.002130018303060282,8.404090522274233,0.6308982237627598,0.7942910195657256,0.6172078517986085
108,COMPLETE,rbf,0.054879973934390584,15.55232949827865,0.05203797158123237,0.22811832802568138,0.1517063043134286
109,COMPLETE,rbf,0.08973584558186504,15.427024525924228,0.06422729995789452,0.25343105563031243,0.16955867607219927
110,COMPLETE,rbf,0.05448179529895999,28.346346124058066,0.052257994920174404,0.22860007637832147,0.1517629918574679
111,COMPLETE,rbf,0.052516139138295476,29.797693436518923,0.05224424181963106,0.22856999326165073,0.15141798308516274
112,COMPLETE,rbf,0.06701295433583336,30.170148393038012,0.05472634384072409,0.23393662355587697,0.1561193750310355
113,COMPLETE,rbf,0.05701617724850151,45.00426264817344,0.05243421652753177,0.22898518844574153,0.15230848241664222
114,COMPLETE,rbf,0.0376565762618742,21.054063907128345,0.05589147790492909,0.23641378535298888,0.1505293720182584
115,COMPLETE,rbf,0.07363080763928781,68.83728189779741,0.05708937243991751,0.23893382439478408,0.15967448821935612
116,COMPLETE,rbf,0.028667527118562994,28.2669586765102,0.0623690264559398,0.24973791553534638,0.15252421504980182
117,COMPLETE,rbf,0.04275588410679585,16.62074191602225,0.053590985236622896,0.23149726831352221,0.15024013068501607
118,COMPLETE,rbf,0.05381446136201429,34.917987807066126,0.052230032934430515,0.22853890901645285,0.15163940620394234
119,COMPLETE,rbf,0.03368607423348554,51.02364334879538,0.05871846646318992,0.24231893542022243,0.15080797696162873
120,COMPLETE,linear,0.06464225466674539,23.469246286791154,0.9467499075692238,0.9730107438097607,0.46805014545639023
121,COMPLETE,rbf,0.051024060079302484,35.39986773291668,0.05232081964312422,0.22873744696294093,0.15117410490115937
122,COMPLETE,rbf,0.05359272574071863,42.198278698596894,0.05223125767821075,0.22854158850898615,0.1516153740205566
123,COMPLETE,rbf,0.08644904665958543,41.33477889692891,0.06261668448825537,0.2502332601559101,0.16753435278573303
124,COMPLETE,rbf,0.0433541948908333,73.03325618678303,0.053707096986311126,0.23174791689745805,0.15006260841879537
125,COMPLETE,rbf,0.06080871867007042,50.584392372812985,0.0530453587880249,0.23031578058835853,0.1536736346601915
126,COMPLETE,rbf,0.0532193957206248,18.56475330047824,0.05211266468814482,0.22828198502760752,0.15137280860101296
127,COMPLETE,rbf,0.07494466080461325,18.541784959864685,0.057601709779857936,0.24000356201493747,0.1603691056158178
128,COMPLETE,rbf,0.037540913859316474,0.48746782532940336,0.13618005216884232,0.36902581504393744,0.26186128360669886
129,COMPLETE,poly,0.0989078790429886,10.172977144024562,0.28944619694767126,0.5380020417690543,0.23514842362092914
130,COMPLETE,rbf,0.006102175623925076,15.527187481313996,0.1186755095790864,0.3444931197848317,0.20595636367793424
131,COMPLETE,rbf,0.05412376636617351,32.93125515150615,0.05223735494423019,0.22855492763060303,0.15168565903326434
132,COMPLETE,rbf,0.06288305659558713,22.82666408288608,0.05354286981928651,0.23139332276296676,0.1544876282945294
133,COMPLETE,rbf,0.046058870506477015,36.88795844651167,0.053019629935085126,0.23025991821219152,0.15040339944223777
134,COMPLETE,rbf,0.05438194611197634,6.196708655365414,0.05163755128481188,0.2272389739565198,0.15344478426692718
135,COMPLETE,rbf,0.07313002302199405,2.89873347404579,0.05708966331040129,0.23893443307820095,0.16400671561427896
136,COMPLETE,rbf,0.05527803561430964,4.659132592435437,0.05184609465140153,0.2276973751526388,0.1548684896244824
137,COMPLETE,rbf,0.040461578913659396,4.046225104565764,0.05532828263876804,0.2352196476461268,0.1564715405610716
138,COMPLETE,rbf,0.03267636121734826,5.529262964049641,0.05822214084269227,0.24129264564568118,0.15625927494087855
139,COMPLETE,rbf,0.0451807142677242,8.0309243300149,0.05176729417163119,0.22752427160993438,0.15164674342903325
140,COMPLETE,rbf,0.08187081165690058,7.983048448231866,0.06022704211618113,0.2454119844591562,0.16456078728046422
141,COMPLETE,rbf,0.06160279815505819,4.864021974760665,0.052885582048504486,0.22996865449122514,0.1560704438064862
142,COMPLETE,rbf,0.04609672794834548,6.137427941975326,0.05170876518519558,0.22739561382136547,0.15294095602780194
143,COMPLETE,rbf,0.04542125264827043,6.685723199136271,0.05175484633974587,0.2274969150114917,0.15248181039037084
144,COMPLETE,rbf,0.04533260486648503,6.327699899163428,0.05178199243423163,0.22755656974526495,0.15275766568344487
