trial_number,state,kernel,gamma,C,mse,rmse,mae
69,COMPLETE,rbf,0.00594123436965687,79.03336788860582,0.07476934316490945,0.2734398346344392,0.19674643039784456
70,COMPLETE,rbf,0.013350774311345475,46.93299671533676,0.06808801418872268,0.26093680113913154,0.18879599342884623
71,COMPLETE,rbf,0.01323388128117716,49.81101669001244,0.06801219792570236,0.26079148361421306,0.1887945267112428
72,COMPLETE,rbf,0.008962042843772262,44.472720546919135,0.0720610271736739,0.2684418506374777,0.19334250160475205
73,COMPLETE,rbf,0.0043570289886856,71.12230289772396,0.08564905459934685,0.29265859734398175,0.20483133308608095
74,COMPLETE,rbf,0.013352594388165544,46.3553713661213,0.06812314406931747,0.26100410738016644,0.18880503158452325
75,COMPLETE,rbf,0.012164840060062913,45.43183328143004,0.06867061506322737,0.26205078718299507,0.18926044778574752
76,COMPLETE,poly,0.011275717552439283,35.8440847640794,0.0910885391395487,0.30180877909621634,0.22134660117146693
77,COMPLETE,rbf,0.01330455039579957,46.67427731397039,0.06811583551273268,0.2609901061587061,0.18879486414910662
78,COMPLETE,rbf,0.007640842775434674,24.900527127904287,0.08573460537381088,0.29280472225326365,0.2031436637413823
79,COMPLETE,rbf,0.0133803026928277,68.0334149575924,0.06757500047624748,0.2599519195471491,0.18816150803543746
80,COMPLETE,rbf,0.0036797739668569924,71.07468318308449,0.09405474071202714,0.3066834536000062,0.21125658014308757
81,COMPLETE,rbf,0.01282998407189491,38.43183961068994,0.06882250258639315,0.26234043261836926,0.18930527622437487
82,COMPLETE,rbf,0.010394794064310849,31.64528572396897,0.0720877609190862,0.26849164031508727,0.19318372042386528
83,COMPLETE,rbf,0.01413059446440552,65.94890172079526,0.06768914150907761,0.2601713695030212,0.18800454214547718
84,COMPLETE,rbf,0.01442888265039713,93.47961281898155,0.06906368117345874,0.26279969781843115,0.18898220727862838
85,COMPLETE,rbf,0.006620183953098948,63.30368404988224,0.07444168766744126,0.27284004044025734,0.19636833571101195
86,COMPLETE,linear,0.008872127651729933,49.57421221065299,0.24057464088475808,0.49048408830945583,0.35703421572129634
87,COMPLETE,rbf,0.002810882868982086,72.363045766977,0.10407138244228135,0.32260096472620997,0.22560034326246942
88,COMPLETE,rbf,0.0012572288690484166,28.017634418213344,0.1862244561280553,0.43153731719059396,0.3170595174597268
89,COMPLETE,poly,0.022973477426792975,98.94340009941264,0.08656449809252001,0.29421845301156757,0.20741357575079433
90,COMPLETE,rbf,0.0003909572111015873,22.789751675188732,0.23596156438891383,0.48575875122216156,0.35992637224837376
91,COMPLETE,rbf,0.013740613639344933,40.29108542867524,0.0683207550534242,0.2613823923936427,0.18888179095927282
92,COMPLETE,rbf,0.014200156340117431,54.880457649498815,0.06760136918171204,0.2600026330284215,0.18816856437413207
93,COMPLETE,rbf,0.01565934798809245,61.91333631602332,0.06822877388169744,0.26120638177827404,0.18793529980652918
94,COMPLETE,rbf,0.008092246127465315,52.02406657278909,0.07259614918366374,0.26943672575145305,0.19423638802685086
95,COMPLETE,rbf,0.009884646505968629,82.01918615888684,0.06819676499580181,0.26114510333491187,0.1895536405332587
96,COMPLETE,rbf,0.01132984113131897,0.5100465344412722,0.21188589791809173,0.46031065370909213,0.34084376590836135
97,COMPLETE,rbf,0.005810574808161556,32.80175778870977,0.09194997985117995,0.3032325507777487,0.20797510782393225
98,COMPLETE,rbf,0.01627796022220392,0.14890508172549174,0.29979529223197904,0.5475356538454633,0.41204153330576987
99,COMPLETE,rbf,0.013728815308067036,67.30865543962898,0.06757423532808846,0.25995044783205984,0.18805219123901293
100,COMPLETE,rbf,0.02395083830422393,66.97549998718422,0.07491552787169128,0.27370701100207734,0.19287109946739783
101,COMPLETE,rbf,0.013558235975696963,41.64044375888337,0.06829630151292666,0.26133561087790286,0.1888922535358096
102,COMPLETE,rbf,0.010262044882422463,51.817412122944674,0.0697478149060773,0.264098116059311,0.19049240018930425
103,COMPLETE,rbf,0.01700367902899514,82.42714295442714,0.07072919344882928,0.26594960697250386,0.1904151688816686
104,COMPLETE,rbf,0.03415824885512381,0.036085277673622046,0.4725337490770701,0.6874109026463503,0.5224711384471653
105,COMPLETE,rbf,0.01994152701183526,66.79103028585236,0.07201870397580153,0.26836300783789396,0.19086496946181866
106,COMPLETE,linear,0.014026768736443034,31.50808728282152,0.24056387270527604,0.4904731110930303,0.35701985106623985
107,COMPLETE,rbf,0.006778834060079771,56.21791589651685,0.07466381223003024,0.27324679729144175,0.19661205006723492
108,COMPLETE,rbf,0.004453496527719545,20.85117396836176,0.11225147907524675,0.3350395186768969,0.23661595530139243
109,COMPLETE,poly,0.008094526378048073,97.95891008156218,0.09092190454925764,0.3015325928473697,0.22114922894190622
110,COMPLETE,rbf,0.011945829144931147,39.31408127468769,0.06945428848235408,0.26354181543420024,0.19008828207258827
111,COMPLETE,rbf,0.009489449921615751,77.70668974076808,0.0688849983667159,0.26245951757693203,0.1901001509497424
112,COMPLETE,rbf,0.010205059376235958,80.4574961880584,0.06802105238241668,0.26080845918492884,0.1893523360045135
