trial_number,CR,F,G,size,best_positions,best_total_power,state
10,0.12497569327208677,0.11547291349461053,884,22,"[1.00000000e+00 1.21749979e-02 9.90492309e-01 3.24845546e-02
 5.95193628e-01 3.17911637e-01 4.12435960e-01 4.11224347e-01
 1.00000000e+00 1.00650116e-01 1.00000000e+00 1.25220165e-03
 1.00000000e+00 2.53322324e-02 1.00000000e+00 1.41255037e-02
 9.27647718e-01 3.19612293e-02 1.00000000e+00 1.64562169e-03
 1.00000000e+00 1.30817372e-03 1.00000000e+00 1.55754951e-02
 7.92305659e-01 4.53043947e-04 6.83463920e-01 1.89802022e-02
 4.54958267e-01 5.89422917e-01 3.53784054e-01 8.64555641e-01
 8.74274639e-01 1.95951045e-01 4.54395736e-01 6.67055306e-01
 7.39189969e-01 8.43877510e-01 1.07552128e-01 8.64652155e-01
 9.32049079e-01 1.88458969e-01 4.15453897e-01 7.96878992e-01
 6.21412551e-01 5.50776988e-01 9.63199484e-02 8.08273276e-01
 6.65173979e-01 2.14215459e-01 6.09848778e-01 3.66981392e-01
 7.90438075e-01 2.65498648e-01 6.76455577e-01 6.51571515e-01
 2.53466648e-01 9.08148498e-01 2.40826657e-01 1.00000000e+00
 1.40762448e-01 1.00000000e+00 3.32574358e-03 1.00000000e+00
 5.32670045e-01 7.85269790e-02 7.81612111e-01 6.11838542e-01
 9.27560148e-02 7.17154379e-01 3.42197209e-02 1.00000000e+00
 1.51201504e-01 1.69513303e-01 3.48358134e-02 1.00000000e+00
 1.57855073e-01 8.64118046e-01 1.67456275e-03 1.00000000e+00
 9.99358138e-01 1.10230828e-01 5.72540409e-01 3.80475497e-01
 1.55625371e-02 9.68522972e-01 9.14520413e-03 5.65010474e-01
 7.04567056e-02 6.79961323e-01 5.11856478e-03 5.78366678e-01
 1.33253059e-01 7.76834653e-01 1.16441372e-02 9.99998170e-01
 4.46779871e-03 8.24138587e-01]",-5.220144900684474,COMPLETE
11,0.11165607206969239,0.1455798347393356,947,25,"[1.00000000e+00 3.62688184e-03 1.00000000e+00 1.36003353e-01
 6.90933321e-01 3.91263899e-01 4.70675615e-01 4.49504063e-01
 1.00000000e+00 1.01453380e-01 1.00000000e+00 1.02937433e-02
 9.44282038e-01 1.87483637e-02 1.00000000e+00 6.60342731e-02
 1.00000000e+00 1.63533576e-03 1.00000000e+00 7.61371661e-03
 1.00000000e+00 3.05504773e-03 1.00000000e+00 6.37107367e-03
 8.20970815e-01 8.05648156e-04 5.66698681e-01 2.06305762e-03
 4.33618683e-01 5.88773469e-01 2.27317182e-01 8.00374497e-01
 1.00000000e+00 4.76347725e-02 5.77836598e-01 3.73272202e-01
 8.29422933e-01 6.73935663e-01 2.95744666e-01 8.89177885e-01
 9.66697009e-01 2.49109505e-01 2.34666851e-01 9.17143649e-01
 2.33196058e-01 6.54339722e-01 7.53524788e-04 8.54045443e-01
 7.10847396e-01 3.15096341e-01 6.95378767e-01 4.42712104e-01
 7.52136686e-01 5.53449951e-01 5.07655351e-01 6.94082004e-01
 1.42876964e-01 8.96992913e-01 2.53733964e-01 9.63109350e-01
 2.49444918e-01 1.00000000e+00 2.10639896e-02 1.00000000e+00
 9.07860271e-01 5.76355845e-02 8.54592287e-01 4.26227777e-01
 1.23820583e-01 5.98298423e-01 9.18000549e-02 1.00000000e+00
 2.13973131e-01 5.96970332e-02 8.17419311e-02 8.72500614e-01
 2.54634150e-01 6.91031120e-01 8.35860078e-03 1.00000000e+00
 9.67039414e-01 2.83421997e-01 4.08752253e-01 4.57973654e-01
 1.84214259e-03 1.00000000e+00 1.17469998e-03 5.63603570e-01
 1.97263014e-01 6.48274664e-01 2.40761991e-02 5.48993077e-01
 1.33582007e-01 7.66058866e-01 1.63275574e-03 1.00000000e+00
 3.14789791e-03 9.98558085e-01]",-5.171837785907859,COMPLETE
12,0.0005482408617303591,0.10090797793533579,972,22,"[1.00000000e+00 3.24428697e-02 1.00000000e+00 5.18444749e-02
 5.93644314e-01 5.80744084e-01 4.88930400e-01 4.50403541e-01
 9.95455441e-01 5.74298058e-03 1.00000000e+00 2.17718875e-02
 1.00000000e+00 9.50931297e-03 9.98101517e-01 2.76758512e-02
 8.92647651e-01 2.77836082e-03 1.00000000e+00 1.02142046e-02
 8.65515972e-01 4.57858586e-03 1.00000000e+00 1.23044882e-03
 7.54922094e-01 2.16987935e-03 7.94923945e-01 1.57324462e-01
 3.51915132e-01 6.29705982e-01 2.95092402e-01 7.61441498e-01
 1.00000000e+00 1.00914382e-01 3.41435949e-01 2.55609609e-01
 7.42327356e-01 7.46133125e-01 5.22614911e-02 7.86036467e-01
 9.14864327e-01 1.94765334e-01 2.63513924e-01 8.75352847e-01
 3.52946099e-01 5.54062448e-01 4.48784356e-02 8.16533584e-01
 5.81365495e-01 2.36624645e-01 6.87537114e-01 4.00815304e-01
 8.27884120e-01 3.99367976e-01 5.05321281e-01 6.43800339e-01
 2.53292838e-01 8.81188946e-01 3.12226354e-01 9.04954387e-01
 1.13347648e-01 1.00000000e+00 4.89949677e-03 9.76788591e-01
 8.15656532e-01 1.23063456e-01 7.64770527e-01 5.54365010e-01
 1.69778927e-01 7.31101565e-01 9.31165810e-02 9.97958452e-01
 1.83577234e-01 1.16217287e-01 1.42316363e-01 8.47029437e-01
 2.86178528e-01 6.85659412e-01 9.09338629e-02 1.00000000e+00
 8.24389333e-01 2.36653098e-01 4.23185022e-01 4.24225199e-01
 3.87707475e-02 1.00000000e+00 2.41473473e-04 4.47234077e-01
 8.73288027e-03 7.31692954e-01 4.95746159e-04 6.05941444e-01
 6.40837407e-02 7.94923083e-01 3.35824798e-03 1.00000000e+00
 1.42806754e-03 6.83312075e-01]",-5.1514591487809085,COMPLETE
13,0.22218270034522622,0.2793655777535098,318,19,"[1.         0.12577933 1.         0.06958583 1.         0.75973641
 0.78598193 0.04192104 0.64461041 0.04248991 0.13224378 0.88467239
 0.94247537 0.93648039 0.02657887 0.97225752 0.93926803 0.05092047
 0.9982264  0.07744132 1.         0.02293195 0.88862136 0.2886308
 0.94534792 0.07087017 0.95750463 0.05403102 0.20589724 1.
 0.29807769 0.95084597 0.87773013 0.33887095 0.2808181  0.07361979
 0.77390546 0.13733457 0.90284965 0.27493767 1.         0.21627802
 0.23905195 0.49703449 0.05774441 0.35149511 0.46752413 0.40895027
 0.3960155  0.3498688  0.89919187 0.23644875 0.87248589 0.15954211
 0.97811507 1.         0.12256903 0.92921284 0.24612354 0.97917004
 0.702401   1.         0.21604749 0.43273307 0.93469544 0.02775136
 0.58034794 0.6864289  0.01005467 0.9513332  0.01149324 1.
 0.05757079 0.79354893 0.25141124 1.         0.0091646  0.98794299
 0.01222022 0.74242823 0.88655903 0.14636436 0.87843069 0.0585206
 0.23296027 1.         0.08861673 0.31213766 0.24423718 1.
 0.04225202 0.34773451 0.02955093 0.73304286 0.16424831 1.
 0.04816792 0.43174454]",-3.838730640317844,COMPLETE
14,0.3989078268642531,0.6068755493146234,417,14,"[1.         0.05923287 1.         0.34736513 0.87555746 0.41258525
 0.95888382 0.90435298 0.26990206 0.22866457 0.0187757  0.96099556
 0.14657243 1.         0.03961238 1.         1.         0.10838759
 1.         0.29281627 1.         0.16848145 1.         0.0825495
 1.         0.00962576 1.         0.16189916 0.81378936 0.30729843
 0.51808679 0.33615503 0.98271361 0.06320035 0.83977058 0.15757055
 1.         0.32996409 1.         0.15580147 0.92372498 0.4131257
 0.45745967 0.68667953 0.45756842 0.06318878 0.52111741 0.54703497
 0.49770554 0.0717149  0.99315336 0.07049998 0.8902807  0.26757084
 0.92298126 0.53297346 0.75665053 0.17987456 0.78703258 0.55086973
 0.91543021 1.         0.48797645 0.32677129 0.10718274 0.11286407
 0.08502207 0.72397682 0.16532008 1.         0.29835164 1.
 0.04848903 0.65372729 0.28107767 1.         0.08649055 1.
 0.07621349 1.         0.29548503 0.2018741  0.51081492 0.46978476
 0.10193391 1.         0.015819   0.73689903 0.06474069 0.8606653
 0.26845523 0.4173351  0.03385919 0.55622979 0.14225504 0.83736786
 0.05327484 0.65570096]",-4.119907836909621,COMPLETE
15,0.12145977352517534,0.2363306481120241,946,95,"[1.         0.02142104 1.         0.00408713 0.58997246 0.34866676
 0.55307273 0.38436889 1.         0.05008559 1.         0.00491398
 1.         0.01341331 1.         0.02486738 0.91105715 0.00607221
 1.         0.00669594 1.         0.0012064  1.         0.00608329
 0.80389441 0.0021007  0.71776307 0.05089578 0.34292194 0.7213704
 0.2757049  0.81954791 1.         0.30059256 0.48257579 0.71471057
 0.63580424 0.88164807 0.15816005 0.96342968 0.87350712 0.27616579
 0.31541126 0.828647   0.47732629 0.7454082  0.06844332 0.8378688
 0.7184041  0.1910064  0.7676355  0.38581558 0.72742007 0.4574964
 0.61104807 0.57556075 0.2856837  0.91995738 0.24312201 1.
 0.21483531 1.         0.02298529 1.         0.73076317 0.16661077
 0.68505727 0.54835309 0.11975889 0.56013934 0.06429235 1.
 0.27001586 0.12454422 0.20112043 0.93546479 0.30253364 0.69752335
 0.0105775  1.         0.83113643 0.19698252 0.36985768 0.43628301
 0.00155172 1.         0.00358672 0.45927813 0.10120214 0.70995359
 0.0018714  0.58452231 0.16085226 0.79734645 0.00628131 1.
 0.01036487 1.        ]",-5.280708696036468,COMPLETE
16,0.36314613181534017,0.25357318857875655,250,98,"[1.         0.11874527 1.         0.15170451 1.         0.18973273
 0.74586178 0.63125148 0.94332777 0.5387914  1.         0.28599482
 0.71282661 0.06364542 1.         0.23419864 0.81402678 0.16861785
 1.         0.11151165 0.90967266 0.15722831 0.96113322 0.07827711
 0.72619814 0.02836799 0.65922054 0.12606267 0.09364803 0.96273035
 0.4669699  0.73356023 0.96424598 0.13711161 0.51236242 0.2521279
 0.92444909 0.40941617 0.28624769 1.         0.75677074 0.15498466
 0.14162986 0.91152742 0.78103905 0.76434472 0.06351506 0.95733909
 0.17289585 0.34306552 0.80730183 0.23177599 0.78395456 0.82047503
 0.81907468 0.75681785 0.00938    0.89647075 0.00826483 0.92477957
 0.02978071 1.         0.27158069 0.71172445 0.81100498 0.14396488
 0.79513701 0.47297468 0.09866965 0.85739304 0.06886136 1.
 0.11940945 0.19189625 0.03301122 1.         0.12178384 0.794955
 0.70780814 0.97219531 0.93482856 0.09363825 0.63094722 0.13688238
 0.13162279 0.6117471  0.37282945 0.2248223  0.17415365 0.74102457
 0.14283328 0.73736712 0.27499892 0.55787908 0.00954507 0.98257437
 0.11001931 0.93821034]",-4.01083302425455,COMPLETE
17,0.11302756959401566,0.6774217166274367,10,130,"[0.33717208 0.45132048 0.94120381 0.39192449 0.90922896 0.90740657
 0.90188296 0.06641337 0.59616579 0.08153914 0.17747912 0.03550865
 0.25935441 0.24891996 0.72307025 0.97104555 0.51865682 0.74768661
 0.80459141 0.11483307 0.97833913 0.06977244 0.09343103 0.99665246
 0.89758083 0.09748501 0.82367711 0.22382082 1.         0.22107177
 0.32989709 0.63746339 0.78708988 0.3277063  0.90640041 0.36491459
 0.54214689 0.10513256 0.46383053 0.46874175 0.45378258 0.85916055
 0.84005075 1.         0.17493313 0.74387427 0.07003363 0.58655804
 1.         0.62027842 0.0011328  0.00422265 0.40291163 0.86580121
 0.98380298 0.11541363 0.49849286 0.75771963 0.90347314 0.56994664
 0.35277412 0.78491693 0.4693694  0.17320318 0.73812419 0.03841559
 0.06131151 0.06687694 0.14188918 0.95809701 0.09912896 0.05959816
 0.84242935 0.78104892 0.50021497 0.57228354 0.31067327 0.91055918
 0.12879259 0.81934894 0.25322902 0.32219392 0.31564673 0.69029045
 0.26252028 0.62111739 0.23048422 0.7869861  0.0927622  0.31887178
 0.07936081 0.77401142 0.49395631 0.06046327 0.1854221  0.29764858
 0.25700514 0.50612611]",-1.2716815406048227,COMPLETE
18,0.6057134851370898,0.2278372921448101,536,52,"[1.         0.02184791 1.         0.02722027 0.6988173  0.33441234
 0.53938582 0.37191919 1.         0.00967189 1.         0.07231114
 1.         0.01708884 0.99453218 0.00697968 0.98415693 0.00414463
 0.9810109  0.01232149 1.         0.02177435 0.99984403 0.00332396
 0.84959937 0.02030609 0.65226269 0.03521976 0.2904437  0.7283969
 0.38371493 0.81291218 0.99978683 0.3431426  0.52064152 0.59662711
 0.69102032 0.93168928 0.18065302 0.95906559 0.90253433 0.28028976
 0.31937593 0.95330012 0.43838092 0.66265292 0.07329423 0.79256465
 0.78669674 0.20635894 0.76861701 0.46223217 0.74070458 0.50904753
 0.58867493 0.68663117 0.31165415 0.97132563 0.23425715 1.
 0.1465343  1.         0.02392603 1.         0.78328105 0.04399739
 0.7818245  0.46775687 0.13539327 0.73296805 0.10575994 0.99535748
 0.14272893 0.06673516 0.10064659 0.86253605 0.30800959 0.77226719
 0.03190098 0.99565281 0.80229721 0.25319527 0.41877309 0.48685477
 0.01291347 0.99707503 0.00352957 0.52710969 0.25549294 0.7429979
 0.01747288 0.56368685 0.13118775 0.76673603 0.01375882 1.
 0.00203799 0.82702922]",-5.250220905946305,COMPLETE
19,0.6772701531015087,0.9886560125248463,516,54,"[1.         0.03475428 0.99356628 0.05695441 0.99896165 0.26963517
 0.78631742 0.30483237 1.         0.01237995 1.         0.25751132
 0.93410891 0.07507412 1.         0.20484798 0.91412357 0.17020985
 1.         0.09233673 1.         0.04704458 1.         0.05489102
 1.         0.05441797 0.49136691 0.29371022 0.03030786 1.
 0.4908031  1.         1.         0.58672029 0.4969803  1.
 0.50398678 0.99233612 0.4040671  1.         1.         0.22140193
 0.27113587 0.85159635 0.21358874 0.52486691 0.02543386 0.79650376
 0.80762756 0.21884697 1.         0.40762579 0.81914386 0.44139862
 0.93462391 0.6684011  0.13601787 1.         0.05742849 1.
 0.30630024 1.         0.20540517 1.         1.         0.02088254
 0.89532702 0.27724814 0.1733654  0.50929463 0.16096174 1.
 0.37056696 0.21185918 0.07813915 1.         0.45087727 0.95767759
 0.01528374 1.         0.40919904 0.21879404 0.27157411 0.44313598
 0.0282536  1.         0.05074582 0.71590748 0.25571335 0.83414712
 0.16747134 0.50143259 0.41125496 0.64623461 0.03379956 0.9967838
 0.02958687 0.93839635]",-4.858116117169001,COMPLETE
