mse,rmse,mae,intercepto,coef_X1,coef_Y1,coef_X2,coef_Y2,coef_X3,coef_Y3,coef_X4,coef_Y4,coef_X5,coef_Y5,coef_X6,coef_Y6,coef_X7,coef_Y7,coef_X8,coef_Y8,coef_X9,coef_Y9,coef_X10,coef_Y10,coef_X11,coef_Y11,coef_X12,coef_Y12,coef_X13,coef_Y13,coef_X14,coef_Y14,coef_X15,coef_Y15,coef_X16,coef_Y16,coef_X17,coef_Y17,coef_X18,coef_Y18,coef_X19,coef_Y19,coef_X20,coef_Y20,coef_X21,coef_Y21,coef_X22,coef_Y22,coef_X23,coef_Y23,coef_X24,coef_Y24,coef_X25,coef_Y25,coef_X26,coef_Y26,coef_X27,coef_Y27,coef_X28,coef_Y28,coef_X29,coef_Y29,coef_X30,coef_Y30,coef_X31,coef_Y31,coef_X32,coef_Y32,coef_X33,coef_Y33,coef_X34,coef_Y34,coef_X35,coef_Y35,coef_X36,coef_Y36,coef_X37,coef_Y37,coef_X38,coef_Y38,coef_X39,coef_Y39,coef_X40,coef_Y40,coef_X41,coef_Y41,coef_X42,coef_Y42,coef_X43,coef_Y43,coef_X44,coef_Y44,coef_X45,coef_Y45,coef_X46,coef_Y46,coef_X47,coef_Y47,coef_X48,coef_Y48,coef_X49,coef_Y49,coef_X50,coef_Y50,coef_X51,coef_Y51,coef_X52,coef_Y52,coef_X53,coef_Y53,coef_X54,coef_Y54,coef_X55,coef_Y55,coef_X56,coef_Y56,coef_X57,coef_Y57,coef_X58,coef_Y58,coef_X59,coef_Y59,coef_X60,coef_Y60,coef_X61,coef_Y61,coef_X62,coef_Y62,coef_X63,coef_Y63,coef_X64,coef_Y64,coef_X65,coef_Y65,coef_X66,coef_Y66,coef_X67,coef_Y67,coef_X68,coef_Y68,coef_X69,coef_Y69,coef_X70,coef_Y70,coef_X71,coef_Y71,coef_X72,coef_Y72,coef_X73,coef_Y73,coef_X74,coef_Y74,coef_X75,coef_Y75,coef_X76,coef_Y76,coef_X77,coef_Y77,coef_X78,coef_Y78,coef_X79,coef_Y79,coef_X80,coef_Y80,coef_X81,coef_Y81,coef_X82,coef_Y82,coef_X83,coef_Y83,coef_X84,coef_Y84,coef_X85,coef_Y85,coef_X86,coef_Y86,coef_X87,coef_Y87,coef_X88,coef_Y88,coef_X89,coef_Y89,coef_X90,coef_Y90,coef_X91,coef_Y91,coef_X92,coef_Y92,coef_X93,coef_Y93,coef_X94,coef_Y94,coef_X95,coef_Y95,coef_X96,coef_Y96,coef_X97,coef_Y97,coef_X98,coef_Y98,coef_X99,coef_Y99,coef_X100,coef_Y100
1.3757405983517073,1.1729196896427765,0.5453868577062096,-0.37198018919972936,-3.6504975036560268,-0.7523839166875299,2.5060091981023556,0.2779574845467616,-2.5925233022500747,-3.50304048726204,2.6731452467905967,4.668023216520877,-2.9008713213033452,0.8439191368028043,1.1110988499349372,0.292632984980302,1.7540362367739284,-1.3748501860650513,0.04396704103445237,-1.933575167067164,-1.3730178693142565,0.8108716110782199,2.3080022860659177,2.96491001033424,-0.632844961136545,-2.076302015205968,-0.0807276769191767,-2.9216902609929085,0.17069147744274082,-0.007455641650966571,0.25310841631834824,2.6810237447047074,0.7068151259334889,-1.483804643714317,-0.8850057491308327,-2.769959184154977,-2.557847143308816,-3.0605881981119976,1.3464620214405865,0.663923097826593,0.567841688964801,2.328585208743434,0.7164624780584128,-1.4208606039380078,-2.0346806898685132,-1.595202814302307,-0.32142596981385596,-0.3157834275381849,3.041727001020311,3.807401113665624,-0.7026886325123154,-3.803698084805114,-1.5425379388744607,1.350953508573423,0.8751605953319517,0.9590926718129198,0.775665904683406,0.6989865520038011,-0.009171183009803019,-4.146740282147064,-2.182342103698616,2.2084958021762695,1.2055335674357375,-2.490253370840315,1.8422955519752442,-2.9392113599149754,-0.553832122888779,3.849133939671011,-1.518002479698946,-1.5658831227047838,-1.2175476725482033,4.30544081010508,1.7309862139778533,-0.9549193975272741,1.0925949885853505,-1.3250341272524027,0.9408870484959949,0.7881648924643352,-1.5010109030154384,-2.904310117138521,2.2327545796764876,2.2536318157588204,-1.8091098610139174,-1.38665752911459,-1.5396491885653676,-0.3197922697309057,0.3829260209940883,2.236722858052268,1.7030746262288017,-3.745804340239095,-0.3457546400193078,3.26774644933683,-1.0152764300549366,0.9767082394393064,1.5346997341477282,0.5094489778892395,-0.8147381393911555,0.33062568021826155,0.24333499512280965,-1.7569893457200174,1.6805265137057848,2.0133954348206617,-3.6758136727759734,0.013194591689850377,2.4092005406953403,-2.4750909074667886,-0.5486334330493698,-0.3752337450157336,-1.9033377743793427,0.8705737815292305,0.8650648459612045,-0.4399436317368707,-0.06622317522570331,-2.4049230042601017,0.9009504930477249,0.7727016444577941,-1.3380822954668194,-0.004096596997688606,1.4847093740277992,2.658053610023851,0.5161993468220863,2.5553979259343302,-0.737034067610765,-4.383811166916592,-0.2608870974460522,0.8006124297172044,0.4616065726236671,-0.06756176800284486,-0.42576388751891703,0.21807948138569822,-0.08729660524527627,-1.639975759973927,1.164487983493491,1.9294404430257817,-0.3896616746927375,-1.9865565342545861,-0.6627385606524343,-1.851688070474003,-0.11465833682238857,1.5412986109175613,-0.465893528914364,-1.6850646057079919,-0.2684824051718383,0.6113968589956119,2.1680161297793896,5.67120442129734,-1.4319992758866489,-3.8150685369983695,-0.4135427907033329,0.48415425954716174,1.6058835710347477,0.043470082399769794,-1.4843064711377512,-0.9741496991957272,0.4088103878021214,2.035796562987362,-0.09191355296962334,2.2578890927463267,1.3210461906964872,1.1823217548830591,-1.8230000524564662,-1.5224523721407144,0.6234516012580548,-0.5298611889095827,-0.8664060783673362,3.0274126224456843,-0.5564777812157423,-3.5295143177239097,1.6025848712569826,1.4340914055608314,-0.08065031428089076,2.1875582906630666,-1.002889012153839,-0.06337798462625643,-0.7356591453956318,2.90884521066237,0.321287975144423,1.3294218618676015,0.8699842365963681,-4.550038162315293,-0.5892168528990931,1.690457738738507,-1.658577761346998,-1.39524478210849,0.5794431848877657,-0.23206868907069192,1.1364920093473023,0.30388784743627034,-1.2325161525507935,3.549557994352678,-0.36017482552433655,-0.6267329954357752,1.2031657519967782,-0.4143266540544463,0.5259002692595632,-0.41401952943487075,0.28993048189337545,-3.8961799726760975,-0.07572695098078674,2.2437225318141443,2.7754728754909688,3.017990294716821,-1.8213831838308796,-5.333988024213185
