trial_number,state,iterations,learning_rate,depth,l2_leaf_reg,mse,rmse,mae
17,COMPLETE,995,0.07724020875838769,5,4.791616223830407e-08,0.020211778583388216,0.14216813490859412,0.09351873877572144
18,COMPLETE,999,0.0784715558040477,8,8.633818102576755e-08,0.029108221081966944,0.17061131580867356,0.09894550690536247
19,COMPLETE,826,0.17437818445546413,6,9.090364834646084e-05,0.020686958378946914,0.1438296157922523,0.0883131668111872
20,COMPLETE,846,0.1836083071637748,7,7.366285630442656e-05,0.02545304495591777,0.1595401045377549,0.09616089469872549
21,COMPLETE,830,0.1888247616346349,6,9.732736281125131e-05,0.023444017543286576,0.15311439365156554,0.09396939700608342
22,COMPLETE,963,0.08391174984746554,5,0.000308384776747566,0.020571670412478045,0.14342827619572804,0.09259886049542519
23,COMPLETE,971,0.07848159153430731,6,0.00043821887620289527,0.022514979545221248,0.15004992350954813,0.09200759829005839
24,COMPLETE,901,0.043575749151432856,4,0.00028409855945188514,0.025289390028577056,0.15902638154902807,0.11175073026311538
25,COMPLETE,763,0.0791702241856143,5,0.008464681147486042,0.02208345045613071,0.1486050149090895,0.09685214407240758
26,COMPLETE,996,0.15279363982812225,6,0.0015535144385157643,0.024606704985307034,0.15686524466977073,0.09221882691340501
27,COMPLETE,821,0.03535586382340189,8,2.861664068579924e-05,0.02870783362530912,0.16943386209760172,0.10249268252337267
28,COMPLETE,917,0.0634568522296871,5,0.00021815789256096176,0.021693012004920693,0.1472854779159191,0.09696591557166705
29,COMPLETE,862,0.20316124891418152,7,8.342683979165475e-06,0.02379904104828801,0.15426937819375564,0.09345043628748359
30,COMPLETE,716,0.2193316553522854,4,8.285251244561522e-06,0.02287022178445709,0.15122903750423425,0.09431971062667653
31,COMPLETE,891,0.061395425513023,5,0.00020254777484418068,0.020483160073371826,0.14311939097610718,0.09538346070914042
32,COMPLETE,913,0.09440258072475823,5,3.5128700428391475e-05,0.022903048778063873,0.15133753261522362,0.0953454930390523
33,COMPLETE,810,0.043195258720488794,7,0.00012561335052643687,0.024736757742827856,0.15727923493846177,0.09849540581868928
34,COMPLETE,950,0.06284435280538972,6,0.0016260200402988083,0.02095504749492539,0.1447585834930882,0.09193237144850906
35,COMPLETE,882,0.1288629813052203,5,0.000649909992145185,0.02276551282227622,0.15088244703170817,0.09408734386237753
36,COMPLETE,782,0.026901200956487566,4,0.00714113333999955,0.035347888679097716,0.18801034194718574,0.13816459760122418
37,COMPLETE,866,0.011534298935182829,6,1.5516665749465798e-05,0.044675249763296856,0.21136520471283077,0.15493661503993186
38,COMPLETE,950,0.08750425735275359,6,4.672305692676232e-06,0.024916847038019968,0.1578507112369785,0.0938168741645581
39,COMPLETE,289,0.04740123679507816,4,4.2363909806909704e-07,0.04799798866159501,0.21908443272308284,0.16558958214365535
40,COMPLETE,64,0.034059338068998524,7,3.720535861044373e-05,0.12109673661449116,0.34798956394479874,0.2628103751250622
41,COMPLETE,965,0.06412270225094152,6,0.0021199645732461517,0.02119749618736259,0.14559359940382885,0.09133129150109746
42,COMPLETE,923,0.05599265211416129,6,0.0014145955379876868,0.0220079418700392,0.14835073936465298,0.09453963482445103
43,COMPLETE,886,0.2348914372201589,5,0.004640821448847394,0.022504335579821108,0.15001445123660956,0.0923787531481046
44,COMPLETE,1000,0.07035082575249671,6,0.00015208733501344843,0.021755845910965865,0.14749863020030343,0.09073985477630617
45,COMPLETE,802,0.10306971311576153,5,0.0007718107195559086,0.02487628251957312,0.15772216876385234,0.09679503873976653
46,COMPLETE,199,0.12088293452858871,5,0.003967969833529506,0.03270794916378881,0.1808533913527441,0.121567139804287
47,COMPLETE,947,0.15405911739758682,10,0.0002117192059764327,0.04027548730133671,0.2006875364872884,0.11579658535798217
48,COMPLETE,682,0.061046378159348026,5,0.00030743244144637686,0.02181884442237926,0.14771203208398176,0.10031636798949248
49,COMPLETE,540,0.052506030091346224,6,5.4900962763249243e-05,0.025885881126350364,0.16089089820853872,0.10549002980776433
50,COMPLETE,723,0.016880294192545425,7,0.0011348810110896753,0.03489633016064747,0.18680559456463683,0.13067359129761477
51,COMPLETE,971,0.06841284424059417,6,0.003792159214234182,0.022313797943305753,0.14937803701784863,0.09077775956059526
52,COMPLETE,948,0.08225593969221388,7,0.0019067548690755265,0.02396955545787447,0.15482104333027366,0.0933421654106727
53,COMPLETE,852,0.040269678784506345,8,0.0004242744628288902,0.027655794266890802,0.1663003134900557,0.10008975855973494
54,COMPLETE,968,0.05546589823227536,6,1.3249360594994386e-06,0.022731789895048603,0.15077065329515754,0.09394579141080069
55,COMPLETE,912,0.11082554285205397,5,0.0024103140745727757,0.020952488586899583,0.14474974468682003,0.09012058138049321
56,COMPLETE,885,0.10614371359854047,4,2.680397805633207e-08,0.018719269641514637,0.1368183819576691,0.09232121382909238
57,COMPLETE,495,0.13713691843918907,4,3.9371491162969453e-08,0.022560741168552733,0.1502023340982181,0.09893412126045717
58,COMPLETE,760,0.10831440354248902,4,2.3781626362362165e-08,0.022763030727816738,0.1508742215483372,0.09819151533865121
59,COMPLETE,895,0.08965178384328987,4,1.4938017364307493e-07,0.020233942781449247,0.14224606420372146,0.09257470472712717
60,COMPLETE,835,0.17093525889751862,4,1.1443979062065622e-07,0.020254234601235717,0.14231737280190257,0.09267845335363736
61,COMPLETE,844,0.09298303926270608,4,1.1394309287248007e-07,0.018852467317493793,0.1373042873237897,0.09192123637354903
62,COMPLETE,874,0.09538709708184069,4,2.1368900076279626e-07,0.02008760403826321,0.14173074485891624,0.09293579507228071
63,COMPLETE,791,0.09755843059415296,4,2.2166375127202076e-07,0.0207101104216708,0.14391007755425192,0.0952374248089925
64,COMPLETE,839,0.09097088940726995,4,1.1141582825480958e-07,0.021946695228430187,0.14814417041662553,0.09747969616996109
65,COMPLETE,887,0.0750314914588042,4,5.410910173286101e-08,0.01989288734811865,0.14104214741742502,0.09622177245110057
66,COMPLETE,870,0.14272254033800139,4,4.8773929955252674e-08,0.020090719121373883,0.1417417338731747,0.09118036114450967
67,COMPLETE,596,0.1448534775356135,4,6.758445985789186e-08,0.02355883303451455,0.15348886941571543,0.09666819372619065
68,COMPLETE,390,0.12178780593281284,4,3.0555886182097217e-07,0.022739651772018286,0.15079672334642516,0.10413451436116797
69,COMPLETE,872,0.07075551326326722,4,2.453417401359874e-08,0.021062750369813425,0.14513011530972275,0.09872100975245296
70,COMPLETE,688,0.07342104637168279,4,4.550164941564438e-08,0.024945086266090575,0.15794013507050883,0.10582211053407159
71,COMPLETE,832,0.1677662941960022,4,1.7766814955058662e-07,0.02349125180386147,0.15326856104192232,0.09434516571107736
72,COMPLETE,921,0.13133223728702034,9,7.435389219296893e-08,0.03516759279487737,0.18753024501364404,0.1065409877385296
73,COMPLETE,852,0.09009930330008904,4,5.765828743487959e-07,0.02054288078830888,0.1433278786151141,0.09543261146836998
74,COMPLETE,764,0.2522458684502183,4,1.551116269657225e-08,0.02328055569465077,0.15257966999128936,0.09470336886915066
75,COMPLETE,890,0.19930884781278888,4,3.2954027244162935e-08,0.025663138305342316,0.16019718569732214,0.09372072352278614
76,COMPLETE,812,0.10265681399002753,4,1.2067920763081352e-07,0.019371619725838153,0.13918196623786486,0.09339673866676064
77,COMPLETE,805,0.10048220779275054,4,5.9394026807492295e-08,0.018327230625765155,0.13537810246035048,0.09273478344255645
78,COMPLETE,808,0.10227674563916649,4,6.799652425126114e-08,0.020488103488477884,0.14313666018346902,0.09558493483998437
79,COMPLETE,738,0.0761095091579747,4,1.0635172976614204e-08,0.022967786057289493,0.15155126544271907,0.10257289227717076
80,COMPLETE,787,0.11972593864751423,5,2.4244023159174573e-08,0.02226566072266969,0.14921682452950702,0.09305912121617206
81,COMPLETE,876,0.08314442369647855,4,1.8668011060173925e-07,0.019419429876325094,0.13935361450757242,0.09398129418542767
82,COMPLETE,873,0.08236126378898004,4,2.2881061015710996e-07,0.021824774207474303,0.1477321028330481,0.09850975248453595
83,COMPLETE,928,0.11175004517278558,4,4.782052613654444e-08,0.019844134286406426,0.14086920985938137,0.09372650239467668
84,COMPLETE,929,0.11503928940774766,4,5.609451996069476e-08,0.020275931739854473,0.14239358040253947,0.09230842952897836
85,COMPLETE,812,0.10081345227830785,4,3.1260611762563536e-07,0.019933239099685047,0.14118512350699364,0.09365169881307153
86,COMPLETE,815,0.09921098415724648,4,3.045756427976366e-07,0.0178933041221878,0.13376585559173088,0.09193464727859534
87,COMPLETE,747,0.10547562762377861,4,1.115012757557212e-06,0.019983679768121394,0.14136364372822807,0.09323428082136791
88,COMPLETE,707,0.12773201802578427,4,3.4635077622167973e-07,0.019865948570795707,0.14094661603172923,0.09515991951198764
89,COMPLETE,654,0.12729034714623874,5,9.004477098082099e-08,0.02314318373162521,0.15212883925023948,0.09566587528871248
90,COMPLETE,706,0.0841499135049871,4,5.796684642079215e-07,0.021304962870392605,0.14596219671679583,0.09926036761069883
91,COMPLETE,813,0.09770449434554537,4,4.7141169601620276e-07,0.02029183813369782,0.14244942307253414,0.09461569720440736
92,COMPLETE,779,0.10493817234097118,4,2.411462027471063e-06,0.01860518748692784,0.13640083389381402,0.09279284636422798
93,COMPLETE,794,0.1147379783558496,4,2.1222876375482094e-06,0.020556732005671704,0.14337619051178513,0.0944549479027504
94,COMPLETE,771,0.1098263742268412,4,3.0727380620445476e-08,0.018748570153697994,0.13692541821626106,0.09206740886423782
95,COMPLETE,766,0.11055581469624119,4,2.979372915192398e-08,0.02042488531298827,0.14291565803993722,0.09414570273189224
96,COMPLETE,728,0.1295166641564906,5,1.587299760924221e-08,0.022921640585574107,0.15139894512701899,0.09378070130366674
97,COMPLETE,778,0.10745738106293973,4,1.3873736690099356e-07,0.020909917267762326,0.1446026184678629,0.09508309156515077
98,COMPLETE,700,0.1448696548369054,9,7.491442980082796e-07,0.03525065590737204,0.18775158030592456,0.10836565411485789
99,COMPLETE,828,0.15629788996318367,4,4.925121281472447e-06,0.02027621882644258,0.142394588473167,0.09282304290125425
100,COMPLETE,662,0.0870889573149653,5,3.0734012788312876e-07,0.022116008328281606,0.14871451956107584,0.09754726224007196
101,COMPLETE,900,0.0937504678802808,4,9.686269454062945e-08,0.01966344919265389,0.14022642116467884,0.09235003261507573
102,COMPLETE,858,0.12431331207435847,4,9.8224874404304e-08,0.020156387988854635,0.14197319461382363,0.09086142603792272
103,COMPLETE,907,0.09131432328871884,4,3.569042282941666e-08,0.021426906841682563,0.14637932518522745,0.09470960551926248
104,COMPLETE,752,0.09730026492614002,4,1.7073460267752086e-07,0.021482691352418388,0.14656974910403028,0.0969066786873177
105,COMPLETE,848,0.11562710200994665,4,1.9542280649923302e-08,0.020936359127551697,0.14469401897643072,0.09359965843372538
106,COMPLETE,778,0.13621902538398567,4,1.0476475489694045e-07,0.021344713664663555,0.14609830137501104,0.09447600073094924
107,COMPLETE,816,0.10117044550953048,4,1.696467756257217e-06,0.01990316861399647,0.1410785902041712,0.09456379689792128
108,COMPLETE,798,0.08035727993206943,5,7.461748868803796e-08,0.02415529431789319,0.15541973593431818,0.09780028347993419
109,COMPLETE,616,0.10753356561279319,4,3.838208488778574e-07,0.02083103524267374,0.14432960625829247,0.09830562234277425
110,COMPLETE,454,0.09414422769389177,4,3.330832691409249e-06,0.026268816004096664,0.16207657450753538,0.11091151519523572
111,COMPLETE,939,0.07565219820069738,4,5.9285616026959665e-08,0.01992940082793662,0.14117152980660308,0.09473780097872987
112,COMPLETE,897,0.0855286063430677,4,4.0866130360805336e-08,0.02115312689032071,0.1454411457955441,0.09550846845721113
113,COMPLETE,832,0.0665734840845443,4,1.4347966422941298e-07,0.02420813378043416,0.15558963262516615,0.10308789496213397
114,COMPLETE,852,0.1203291500285735,4,2.581462469711691e-07,0.022674663201330398,0.15058108513797608,0.09605189757546026
115,COMPLETE,885,0.07862924151483251,4,3.002746726150164e-08,0.020731412522952884,0.14398407037916688,0.09722211901716812
116,COMPLETE,978,0.07143715883492964,4,5.4703897695965265e-08,0.021393353801684237,0.14626467038107405,0.09805429689136683
117,COMPLETE,906,0.059723188544179774,4,9.325745384089372e-08,0.02411618475712613,0.15529386580649646,0.10384872795020633
118,COMPLETE,922,0.09277313200322843,5,1.2495249073103345e-07,0.022244377840887612,0.1491454921909731,0.0921928948690739
119,COMPLETE,737,0.11319948615377382,4,1.9930186936898617e-08,0.021110606540862123,0.14529489509567128,0.09590425064519181
120,COMPLETE,863,0.10430472667732356,4,7.790274601746882e-08,0.020893635697267873,0.14454630987080877,0.09536168323676354
121,COMPLETE,825,0.09958119974432578,4,2.0515907140603854e-06,0.0182243607644624,0.13499763244021135,0.09193321442837066
122,COMPLETE,841,0.08557881221278336,4,1.9647306165445018e-07,0.02093985373159218,0.1447060943139306,0.09702239363486082
123,COMPLETE,823,0.09661059312219862,4,9.181998133415683e-07,0.021816054839270845,0.14770258914206902,0.09638444565001993
124,COMPLETE,781,0.13292887879991747,4,6.297273611029559e-06,0.021414263836404098,0.14633613305128743,0.09377803370050089
125,COMPLETE,883,0.11014956180778905,4,2.638808736871333e-06,0.019882756477491343,0.14100622850601793,0.0922569264661465
126,COMPLETE,810,0.14129057441123824,4,2.0112718671319734e-05,0.021926626615860957,0.1480764215392206,0.09302082174614375
127,COMPLETE,934,0.12424567812359964,4,9.521330736395422e-06,0.01876925446854055,0.13700092871415342,0.08996569259979179
128,COMPLETE,942,0.12287545092264307,4,1.2922386898509113e-05,0.018648578806837526,0.13655979938048213,0.09037931366958223
129,COMPLETE,936,0.11904688881106984,4,2.2777498023491477e-05,0.022397560138821788,0.1496581442448816,0.09302439145404763
130,COMPLETE,978,0.10311794919339583,5,1.3139684185750571e-05,0.022346051305604915,0.14948595688426694,0.09317624625334647
131,COMPLETE,948,0.1490252659706884,4,1.237430875422671e-05,0.021303456797121194,0.14595703750460678,0.0921610045492485
132,COMPLETE,960,0.12367793178945248,4,8.461568718922387e-06,0.018902041706852557,0.13748469626417537,0.09015622409129313
133,COMPLETE,962,0.16127868155805727,4,1.0041936111681666e-05,0.018479058602172166,0.1359377011802545,0.08960732274534602
134,COMPLETE,968,0.12318415203802123,4,8.014062647603732e-06,0.01880330045712589,0.1371251270086044,0.08866518068409601
135,COMPLETE,989,0.15893179736410734,4,6.206621042411773e-06,0.01932767175393829,0.13902399704345395,0.09036401262664569
136,COMPLETE,990,0.1847603376578945,4,9.044643389437113e-06,0.020011249144098048,0.14146112237677902,0.09221852485319032
137,COMPLETE,994,0.1633406533972694,4,6.328297454096823e-06,0.024466897698214286,0.15641898125935447,0.09365795766273277
138,COMPLETE,963,0.1352932114594627,4,1.1380368560566053e-05,0.019021286026286218,0.13791767844002528,0.08967766505858732
139,COMPLETE,961,0.2025700999120888,4,6.593604508942547e-06,0.020557202583723618,0.14337783156305448,0.09196305908114322
140,COMPLETE,958,0.1734018646012471,8,1.041209463490119e-05,0.02688852073479679,0.1639771957767201,0.09721816754448885
141,COMPLETE,979,0.1550941492376054,4,4.433610033874115e-06,0.0219062576039307,0.14800762684379037,0.09197491566346652
142,COMPLETE,957,0.13622485846535062,4,2.924772711747089e-05,0.021130961396129338,0.14536492491701475,0.09259042306612686
143,COMPLETE,998,0.12520571721571416,4,1.4596374410800593e-05,0.020682696633398303,0.14381479977178394,0.09169922253129051
144,COMPLETE,930,0.14806915000035262,4,1.042637122169305e-05,0.019217099581503496,0.13862575367334706,0.08957263591948404
145,COMPLETE,938,0.16262853073957437,4,3.432863391089301e-06,0.018733381822209974,0.1368699449192918,0.08761721117068139
146,COMPLETE,933,0.14812846388929513,4,9.509652148347668e-06,0.020539062167667908,0.14331455671936438,0.0912834079605375
147,COMPLETE,923,0.1907508832044318,4,3.819708529961941e-06,0.023160466221574583,0.15218563079862232,0.09357299232057954
148,COMPLETE,942,0.1742703745907454,4,3.196081399046501e-06,0.020435540564472002,0.14295293129023973,0.09093096919008319
149,COMPLETE,911,0.13822609326285604,4,4.324247915265532e-05,0.01953603859443524,0.13977137974004278,0.0899707540504921
150,COMPLETE,967,0.12320613744645653,4,1.8806398110652784e-05,0.019187086864332632,0.13851746050347816,0.089754944702402
151,COMPLETE,968,0.1272662802819894,4,1.4779618387023276e-05,0.020734880708658303,0.14399611351928324,0.09113668086988752
152,COMPLETE,954,0.11752503683460269,4,2.0068368605827066e-05,0.019574258705474423,0.1399080366007415,0.09258555948546306
153,COMPLETE,940,0.13370979543234243,4,7.127976886166577e-06,0.019869019048958107,0.14095750795526327,0.09131322836050342
154,COMPLETE,971,0.14585445653543522,4,1.951712722731467e-06,0.01863479920078165,0.13650933741243362,0.08880490293045967
155,COMPLETE,345,0.11281013140354737,4,2.2200886014485545e-06,0.025408340663261638,0.15939993934522573,0.11119812078536778
156,COMPLETE,976,0.22269590376600168,4,2.7833607043503854e-06,0.020509828091689594,0.1432125277051194,0.09077615428033976
157,COMPLETE,962,0.12366948583982794,10,1.6073697199237845e-06,0.04160778149468159,0.2039798556100126,0.11768564156676248
158,COMPLETE,234,0.15935889373033774,4,4.534321572912155e-06,0.026157154629577312,0.16173173661831902,0.1157162732344899
159,COMPLETE,902,0.13925868925001342,4,2.945980002547136e-05,0.01980770129161171,0.14073983548239535,0.09134990593064732
160,COMPLETE,978,0.12253277399192584,4,1.8151964744011308e-06,0.019126249225722397,0.13829768337077233,0.09059071524377753
161,COMPLETE,998,0.12302957114056734,4,1.5451308547797238e-06,0.01935240331163957,0.13911291568952025,0.09042434803648536
162,COMPLETE,962,0.11028831417416653,4,1.0342418589410494e-06,0.01983208411670491,0.1408264325924111,0.09268533806418248
163,COMPLETE,976,0.12914659273176968,4,1.8641214759741516e-06,0.018598616820080297,0.13637674589196025,0.09037527371484581
164,COMPLETE,978,0.1427557359348544,4,1.8746628428727573e-06,0.01977430996379626,0.1406211575965589,0.09196047165268631
165,COMPLETE,914,0.1309832058642486,4,5.1294468677325525e-06,0.020948317385734803,0.1447353356500575,0.09271241916210148
166,COMPLETE,943,0.10370076223431085,4,1.2135750030475463e-06,0.0198247104671737,0.1408002502383206,0.09213957181242664
167,COMPLETE,922,0.11780067879366596,4,3.292342046372943e-06,0.021798524137172454,0.1476432326155603,0.0939756062997787
168,COMPLETE,952,0.15059961631633154,4,8.234638825726726e-06,0.019580810914549645,0.13993145076983102,0.0907041396818823
169,COMPLETE,982,0.10953928459273678,4,2.4113885399073764e-06,0.018627224660313302,0.1364815909209491,0.09071792867197563
170,COMPLETE,865,0.09973452233973647,4,2.519376287251876e-06,0.02013219973311083,0.14188798304687691,0.09437734740695106
171,COMPLETE,995,0.1062914440077146,4,1.9818917723938473e-06,0.019663860402528547,0.1402278873923748,0.0915592889071134
172,COMPLETE,980,0.11417167715481379,4,4.1219029503448375e-06,0.01872113928970138,0.13682521437842288,0.09012355425228938
173,COMPLETE,940,0.10991200747103462,4,4.045041801525831e-06,0.018953325796145476,0.13767107828496686,0.09178380972852783
174,COMPLETE,938,0.09635597390736851,4,3.8947197216308236e-06,0.021891438117207628,0.14795755512040482,0.09425523459961117
175,COMPLETE,898,0.11202095790092118,4,5.441079620225958e-06,0.021313348399597462,0.14599091889428417,0.09437713353855906
176,COMPLETE,979,0.091456678993101,4,3.3400751967215376e-06,0.020465321806446026,0.14305705787008913,0.09342024881946624
177,COMPLETE,923,0.11449593033456176,4,7.5637015838572274e-06,0.018174279072053722,0.13481201382686087,0.08981134408418684
178,COMPLETE,915,0.11577901978511675,4,7.683178556276638e-06,0.021321203474192196,0.14601781902970676,0.09360011283807806
179,COMPLETE,880,0.10455112709566666,4,5.564722833168633e-06,0.0231567202003328,0.15217332289311686,0.09707523218680059
180,COMPLETE,845,0.016640555856930687,4,2.545853625636388e-06,0.048084589914746595,0.21928198720995437,0.16499928499666977
181,COMPLETE,957,0.108067460649467,4,4.2132226476414405e-06,0.019953354480512633,0.14125634315142324,0.09268199184183029
182,COMPLETE,940,0.09982704536590593,4,1.3667087430458889e-06,0.01909988621647894,0.13820233795590775,0.09216583993173734
183,COMPLETE,931,0.11673408214609275,4,6.952196160383682e-07,0.019976679951274588,0.1413388833664487,0.09129998469532985
184,COMPLETE,902,0.12629631806578237,4,8.173521084541711e-06,0.019220135405599387,0.13863670295271519,0.09032277702582625
185,COMPLETE,791,0.11130429330488263,4,2.5242556658623894e-06,0.018901407160744857,0.13748238854756945,0.09386461623815161
186,COMPLETE,788,0.13093855074550828,4,2.40111594593823e-06,0.020235473376618955,0.14225144419871089,0.09198404864614197
187,COMPLETE,777,0.16852210408916898,4,1.3439454377883107e-05,0.01974752793762268,0.14052589774707963,0.09146003304452527
188,COMPLETE,798,0.10131461397085326,4,3.0692521311009546e-06,0.020642710699198687,0.14367571367213974,0.09462932641763812
189,COMPLETE,567,0.09218689153908673,4,5.523657829713303e-06,0.024296388642173653,0.15587298881516853,0.10373332710909598
190,COMPLETE,998,0.11719794042087582,4,1.3634452271482361e-08,0.019779763032981946,0.14064054548024885,0.09232436133748102
191,COMPLETE,764,0.1135717694022714,9,4.350088735430029e-06,0.03325650102985316,0.18236365051690856,0.10480095083494564
192,COMPLETE,824,0.10672585558684869,4,9.10193694278299e-06,0.01966241937901001,0.1402227491493802,0.09312464416932677
193,COMPLETE,979,0.10799088915964616,4,3.6859268146912037e-06,0.0190390675551987,0.13798212766586368,0.09124694627414612
194,COMPLETE,949,0.09815168618626581,4,2.4341186085219276e-06,0.01942649443284872,0.13937895979253367,0.09123389354541699
195,COMPLETE,915,0.1316231793944855,4,7.337068115359061e-06,0.01950148177701821,0.1396477059497155,0.09153652886478474
196,COMPLETE,968,0.08880335242940864,4,2.7441964551298657e-08,0.020682335847717278,0.1438135454250304,0.09431922723232633
197,COMPLETE,842,0.12043328974483533,4,1.8828093584258558e-06,0.021626538216944255,0.14705964170004038,0.09444770460909935
198,COMPLETE,930,0.11026873850744275,4,1.5010465870689884e-05,0.018764432784524065,0.1369833303162252,0.09066537368296015
199,COMPLETE,801,0.14607160275941639,4,1.5211767992130435e-05,0.02150314467003265,0.14663950582988422,0.0932829732110019
200,COMPLETE,867,0.12538409063279188,4,9.696596233737946e-06,0.022068591974368446,0.14855501329261306,0.09318793645659446
201,COMPLETE,934,0.11225112382008215,4,1.7256337027505037e-05,0.020244290394716355,0.142282431785222,0.09193196460285841
202,COMPLETE,950,0.10522168827315952,4,1.1128471247567274e-05,0.018850146809407654,0.13729583682474736,0.0918240921710977
203,COMPLETE,959,0.09774490333190888,4,2.504471220276295e-05,0.020386999272466767,0.1427830496679027,0.09352109798748369
204,COMPLETE,977,0.10325373849467485,4,1.1627349475127445e-05,0.020993493616673766,0.14489131656753543,0.09199281997077739
205,COMPLETE,921,0.11835891811990584,4,1.2154497555205317e-05,0.02036527726863174,0.14270696292974544,0.09166008104735965
206,COMPLETE,953,0.13074684855505844,4,6.583058649027161e-06,0.02120603785404268,0.1456229303854399,0.0922540197024019
207,COMPLETE,896,0.10706813417245417,4,1.214207271827422e-06,0.020332727458982767,0.14259287310024568,0.09271807607013739
208,COMPLETE,1000,0.13753702701460435,4,8.8731381933962e-06,0.02042293122637244,0.14290882137353328,0.09111969160992846
209,COMPLETE,748,0.09537607668590006,4,2.91307391204577e-06,0.021743517388627204,0.14745683228873188,0.09700328137120606
210,COMPLETE,825,0.11463277333840026,4,1.8844765864802174e-05,0.021166143017531686,0.1454858859736287,0.09423390723440812
211,COMPLETE,946,0.10954596847645026,4,4.672509426358191e-06,0.018500702618481087,0.13601728793973614,0.09104974414482525
212,COMPLETE,948,0.10226360633516521,4,4.0150021284253705e-08,0.019650299424597614,0.1401795256968635,0.09289974324371456
213,COMPLETE,981,0.12287741924224199,4,5.632356563538489e-06,0.018593747383566648,0.136358891839024,0.09063792557363755
214,COMPLETE,975,0.1101723177853059,4,5.159164095638064e-06,0.01905966117094882,0.13805673171181773,0.09097392750121404
215,COMPLETE,926,0.09049593208368223,4,5.986978072139485e-06,0.02010769826630413,0.14180161588044096,0.09388529293005876
216,COMPLETE,984,0.11974427068026806,4,2.1688448417638812e-06,0.021387040357660793,0.14624308652945203,0.0925823538098486
217,COMPLETE,964,0.16141522394792165,4,1.523489874904074e-06,0.02017609126784645,0.1420425685062279,0.09151984542003487
218,COMPLETE,941,0.1022071432040736,4,3.4212808223289858e-06,0.019442526831032085,0.13943646162690762,0.09224250108089403
219,COMPLETE,886,0.14063698082675472,4,2.097060295434235e-08,0.019887191852158044,0.1410219552132151,0.09183111137322542
220,COMPLETE,923,0.18169753638030833,4,1.182726738732891e-05,0.022003814082547996,0.14833682645435015,0.09281651010784212
221,COMPLETE,972,0.1251031447511428,4,8.256276136773141e-06,0.021917046466207558,0.148044069338179,0.09247048651682449
222,COMPLETE,952,0.11385909916400969,4,4.857736783269737e-06,0.020240178688037683,0.14226798194969129,0.09186433662698555
223,COMPLETE,110,0.12345673720735481,4,6.980838814019697e-06,0.04919830638535778,0.22180691239309422,0.1673080174210029
224,COMPLETE,982,0.1079011249560574,4,1.614521765116205e-05,0.01928761894085128,0.13887987233883564,0.09110032426400119
225,COMPLETE,959,0.13022559151182703,4,2.970152113782362e-06,0.020274646218176214,0.14238906635755505,0.09258244483128575
226,COMPLETE,998,0.11687086412722478,4,1.1990442729077026e-05,0.019071638227353985,0.13810010219892666,0.09100637672536499
227,COMPLETE,945,0.09957330804303659,4,4.093107505958538e-06,0.018243127305602555,0.1350671214826264,0.09011135530509046
228,COMPLETE,805,0.09476235841655815,4,3.80320657428842e-06,0.022737634185484835,0.1507900334421504,0.0977126024510274
229,COMPLETE,914,0.08563637659238008,4,2.0519700500631798e-06,0.021249854935473107,0.145773299803061,0.0958234802456532
230,COMPLETE,511,0.10103617687799026,4,4.590225990710329e-06,0.02343539127200478,0.15308622169223715,0.1039114561268281
