trial_number,C1,C2,W,max_iter,size,best_positions,best_total_power,state
20,1.7871830672485083,1.9251172974153261,0.6044039376092337,120,242,"[0.         0.99019026 0.         1.         0.         0.905001
 0.         0.40270728 0.         1.         1.         1.
 0.         1.         0.         0.31508391 0.         0.41385533
 1.         0.4828993  0.         0.17025409 1.         0.
 1.         0.87210732 0.         1.         1.         0.00921855
 0.         1.         0.77395912 0.         0.         0.63746469
 1.         0.37061422 0.99954129 1.         0.05359481 0.98220065
 0.         0.67651791 0.         0.         0.0392282  0.73364192
 0.         0.30090133 0.99992159 1.         0.         0.
 1.         0.0777547  0.1009837  0.         1.         0.41782299
 0.00311241 1.         0.44818045 0.61617931 0.79714111 0.06104516
 0.         0.37567224 0.26363428 1.         1.         0.24177893
 1.         0.03786666 0.20429998 0.         1.         0.55048282
 1.         1.         0.49561168 1.         1.         0.33113354
 0.99154479 1.         0.54064995 0.94731678 0.9995999  0.
 0.84296232 1.         0.         1.         0.         0.74167545
 0.52019937 0.61844083]",-3.249582981699638,COMPLETE
21,1.7570133995320594,1.9212129207423914,0.6029609470755517,124,300,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 9.99739576e-01
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 6.21762515e-01
 1.00000000e+00 9.79302099e-01 0.00000000e+00 3.96697581e-05
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 8.07215914e-01 1.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.18947761e-04 1.55134139e-02 0.00000000e+00 1.00000000e+00
 3.62559034e-01 1.00000000e+00 1.00000000e+00 9.99446591e-01
 9.62796603e-01 2.28502574e-01 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 4.70850096e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00 9.99947360e-01 1.00000000e+00
 6.71732087e-01 0.00000000e+00 4.61968216e-01 4.65344627e-04
 1.00000000e+00 1.00000000e+00 1.17123205e-04 1.85360518e-05
 1.00000000e+00 1.00000000e+00 9.97135799e-01 7.68701728e-01
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 9.50595059e-01 0.00000000e+00 3.75777194e-02
 0.00000000e+00 6.10055648e-02 9.96242206e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.73484435e-05
 1.00000000e+00 1.00000000e+00]",-2.5461254533185276,COMPLETE
22,1.981686265166389,1.7175577771352692,0.7777273614332398,286,167,"[0.00000000e+00 1.00000000e+00 0.00000000e+00 7.50504403e-01
 0.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 2.83911895e-01 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 8.72251921e-01 0.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 9.65909212e-02 7.45623600e-01
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 6.19363053e-01 0.00000000e+00 9.97049107e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.55282633e-01 1.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 3.61547147e-01 0.00000000e+00 1.61846253e-01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 8.09670200e-01
 1.00000000e+00 1.00000000e+00 1.00000000e+00 2.74530605e-01
 1.00000000e+00 1.00000000e+00 9.79811750e-01 1.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 4.53491184e-04 0.00000000e+00 8.45534553e-02 1.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00]",-2.6824498390141356,COMPLETE
23,1.6585607063283823,1.922134351460454,0.5092219728708689,539,299,"[0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 5.95491119e-01 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 7.76131420e-04 1.00000000e+00
 3.43212826e-01 1.00000000e+00 9.77183131e-01 9.92781837e-01
 1.00000000e+00 0.00000000e+00 1.00000000e+00 9.99478181e-01
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.23410674e-02 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 6.74096345e-05 1.00000000e+00 6.76614438e-01
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 9.58876376e-01 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 4.23865115e-03 1.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 2.22182500e-03 1.00000000e+00
 4.30330427e-01 5.47719122e-01 0.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 1.51279619e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 9.77565196e-01 0.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.97717713e-01 3.09289626e-01
 1.00000000e+00 5.29607634e-01 1.00000000e+00 1.00000000e+00
 9.43881161e-01 9.73113649e-01 7.79922089e-04 0.00000000e+00
 1.00000000e+00 7.69374415e-01 0.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 6.56557839e-01 5.82501469e-01
 8.50567297e-01 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",-2.8168438622548604,COMPLETE
24,1.8299556350580162,1.966326228333754,0.7742919347859816,118,215,"[0.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 5.07688019e-01
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 5.38756440e-01 1.00000000e+00 9.97673077e-01
 1.00000000e+00 0.00000000e+00 0.00000000e+00 7.90625750e-01
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 9.62807976e-01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.98772011e-04
 5.69416047e-03 1.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 9.29614560e-01 1.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.17145411e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.49955381e-01 0.00000000e+00
 0.00000000e+00 1.00000000e+00 9.95654576e-01 5.80925712e-02
 0.00000000e+00 0.00000000e+00 8.36292577e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00 7.28371324e-01 0.00000000e+00 1.00000000e+00
 9.93644115e-01 0.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00]",-2.9248453838561543,COMPLETE
25,1.99633450792543,1.711832968607422,0.6407309945446751,54,139,"[0.         0.37468159 1.         0.         0.         0.14730206
 1.         1.         1.         0.97826908 0.         1.
 0.         0.         0.00427364 0.         0.9882541  0.72047844
 1.         0.         0.         0.40521575 1.         0.
 1.         0.         0.         0.01767612 0.         0.
 0.         1.         1.         0.98214153 1.         1.
 1.         0.         0.         1.         0.26054007 0.
 1.         1.         1.         0.         0.70402158 1.
 0.         0.01980346 0.00935803 0.         0.         1.
 0.         0.01576224 1.         0.         0.17279729 1.
 0.         0.         1.         0.01409958 1.         0.03982079
 1.         0.         0.         0.         1.         0.63463974
 1.         0.20457984 0.         0.         0.99552211 1.
 0.         1.         0.746641   1.         1.         0.97286102
 1.         1.         1.         0.         0.         0.13817763
 1.         0.         0.         0.         0.         0.43391756
 0.20858374 0.        ]",-2.5487002596838138,COMPLETE
26,2.150116341393624,2.1882011594534254,0.546599277828193,250,209,"[0.01053716 0.84114703 0.         0.00440624 0.84986196 0.64432278
 1.         0.33427002 1.         1.         0.         0.33068889
 0.         1.         0.         1.         1.         0.28661342
 1.         0.95375752 0.         0.         1.         0.0157476
 1.         0.28923224 1.         0.         0.         0.
 0.04896354 0.         0.         1.         0.81486332 1.
 1.         0.         1.         1.         0.         1.
 0.120187   1.         0.16068358 0.         0.         1.
 1.         1.         0.71749139 0.68511055 0.         0.
 0.         0.         0.         1.         0.         1.
 1.         0.67643542 0.         1.         1.         0.99519896
 1.         0.67357843 0.88772023 0.81922623 0.13471664 0.
 0.         0.13581122 0.         1.         1.         0.00271377
 1.         1.         0.7219379  0.92757813 1.         1.
 1.         0.         1.         0.00324619 0.         0.38174793
 0.70073458 0.50504273 1.         0.         0.         0.
 0.         0.        ]",-3.9605308841290188,COMPLETE
27,2.173312603415521,2.1491992106964366,0.560917717456771,212,216,"[0.         0.         0.         0.         1.         1.
 0.98713225 0.28851114 0.         1.         0.         1.
 1.         0.         0.         1.         0.         0.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.         0.         0.
 0.         0.         0.         1.         0.         0.
 1.         0.         1.         1.         1.         0.
 0.79699107 0.         0.         1.         1.         1.
 0.         1.         1.         0.         0.         1.
 1.         1.         0.         1.         1.         0.45662765
 0.9929438  1.         0.         1.         1.         1.
 0.         0.         0.         0.         0.         1.
 0.         1.         1.         0.         1.         0.
 1.         0.         0.96681886 0.         1.         1.
 0.         1.         0.         0.         0.         1.
 0.         1.         0.         1.         0.58318856 0.45436803
 1.         1.        ]",-3.0033939779101906,COMPLETE
28,1.831300759589892,2.214927199569698,0.4996399415670353,132,259,"[0.         1.         0.         0.         1.         0.
 1.         0.         0.         1.         0.         0.
 1.         1.         1.         1.         1.         1.
 0.         0.         0.         1.         1.         0.
 1.         0.         1.         0.         0.         0.
 1.         1.         0.         1.         1.         0.
 0.         0.         1.         1.         0.         0.
 0.99933443 1.         0.         1.         1.         1.
 1.         0.         0.99697485 1.         0.         0.
 0.         1.         1.         1.         1.         1.
 0.         1.         0.1635543  0.         0.         0.
 1.         1.         1.         1.         0.70418517 1.
 0.         1.         0.         1.         1.         1.
 1.         1.         0.         1.         0.         0.
 1.         0.00663582 0.         1.         0.         0.
 0.8112228  0.         1.         1.         0.97091182 1.
 1.         0.11068881]",-3.200569982812734,COMPLETE
29,1.6766989938900747,2.0175836738416457,0.8107630098606418,38,178,"[0.         1.         0.         0.         0.         0.
 1.         1.         0.         0.         0.         1.
 0.         0.         0.         0.         1.         0.
 0.         1.         1.         1.         1.         1.
 1.         1.         0.99697959 0.         0.         1.
 0.         1.         0.         1.         0.         0.
 0.         0.         1.         1.         0.23877462 0.
 1.         1.         0.         1.         0.         0.
 0.92430364 0.         0.         0.         1.         1.
 1.         0.         0.         1.         0.         1.
 0.         0.         0.         1.         0.         0.
 0.         0.         1.         1.         0.         0.
 1.         1.         0.47269173 1.         0.         0.
 1.         0.         1.         1.         0.         0.
 0.         0.         0.         0.         1.         1.
 1.         0.68657376 0.         1.         1.         0.00227691
 0.96620685 0.        ]",-2.0080946147946426,COMPLETE
30,2.2533993468119213,1.9018090311359006,0.48280853035199295,64,184,"[0.         1.         0.         1.         1.         0.
 1.         0.95212565 0.73179894 1.         0.         0.3096465
 0.         0.         1.         0.         0.         0.78383968
 1.         0.00353037 0.         0.         1.         1.
 0.         1.         1.         1.         0.21121902 1.
 0.         1.         0.         1.         0.         1.
 0.         0.         0.         0.15307414 0.40502622 1.
 0.         0.         0.         0.54613536 1.         1.
 1.         1.         1.         1.         0.         0.41464452
 1.         0.         0.         1.         1.         0.
 0.98338376 0.         0.         1.         0.         1.
 1.         0.         0.34442464 1.         0.         0.24054981
 0.         0.43379047 0.         1.         0.         0.
 1.         1.         0.83066221 1.         0.         1.
 1.         1.         0.         1.         1.         0.
 0.94708257 0.694868   0.         1.         0.02235395 0.
 0.72939163 0.49831573]",-3.449145942709553,COMPLETE
31,2.2742162671285153,1.8996785032490795,0.48283402587349905,69,181,"[0.00000000e+00 1.00000000e+00 1.00000000e+00 9.68785819e-01
 1.00000000e+00 1.00000000e+00 0.00000000e+00 3.97405896e-01
 2.04691029e-02 9.13258361e-01 0.00000000e+00 0.00000000e+00
 2.02878507e-02 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 3.62992098e-01
 0.00000000e+00 4.59652538e-01 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.32095054e-01 1.00000000e+00 9.79715754e-01
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 5.19257363e-01
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.46882505e-05
 0.00000000e+00 1.00000000e+00 9.59095477e-01 1.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 6.77975548e-01 0.00000000e+00 0.00000000e+00
 9.92712844e-01 7.68280885e-01 9.86277814e-01 1.00000000e+00
 6.96138994e-01 3.06791218e-02 1.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 2.86269047e-01 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 7.81507047e-01
 0.00000000e+00 5.74215007e-01 9.99733335e-01 1.97377819e-01
 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 4.78767084e-01 0.00000000e+00 6.95298261e-01 1.00000000e+00
 0.00000000e+00 3.97065063e-01 5.55393122e-01 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 6.41877922e-01 9.93944504e-01]",-2.5544251420240496,COMPLETE
32,2.220221083041974,1.784736922202954,0.5615122444977009,104,141,"[1.         0.0087527  0.         0.01352049 1.         1.
 0.00177299 1.         0.80528759 0.         0.00919612 0.27693186
 1.         0.72031655 1.         1.         0.         0.00215871
 0.99464517 1.         0.         1.         0.         1.
 1.         0.57302842 1.         1.         0.         0.47627673
 0.92619701 1.         0.85733899 0.86037348 1.         1.
 0.99147495 1.         0.00276513 0.         1.         0.98795159
 1.         0.01829528 0.86808798 0.00499932 0.12324395 1.
 0.00333703 0.99951379 0.73666148 0.         0.94687321 0.
 0.         1.         0.         0.44786649 0.         1.
 0.22815194 0.20329294 0.         0.         1.         0.
 1.         0.         0.99978742 1.         1.         0.18158966
 1.         0.         1.         1.         1.         0.
 1.         0.         0.         0.         1.         0.
 1.         0.10427935 1.         1.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.81142637 0.10292007]",-2.237613959589859,COMPLETE
33,2.129867717713332,1.9832495750913903,0.6380360358814543,30,255,"[0.         0.         1.         1.         1.         0.
 0.         0.         1.         0.80796194 1.         0.
 0.         0.17579103 0.         0.         0.         1.
 0.         1.         1.         0.52312654 1.         0.
 0.         1.         1.         0.         1.         0.
 1.         0.         1.         0.31951119 0.         1.
 1.         0.         0.         0.35484753 0.         0.
 1.         0.         1.         0.         0.         1.
 0.         1.         0.78403416 0.         1.         0.
 0.         0.         0.77980912 0.         0.         1.
 1.         1.         1.         0.         1.         0.
 0.19753844 1.         0.         1.         0.         0.
 1.         0.         0.         0.         0.         0.
 1.         1.         1.         1.         1.         0.
 0.         1.         0.99991179 0.         1.         0.
 1.         0.         1.         1.         1.         1.
 1.         0.        ]",-2.761409685258933,COMPLETE
34,2.3441455990194577,2.023791688617139,0.31351764418609884,245,196,"[0.81409843 0.76546598 0.         0.05926019 0.         0.14556325
 1.         0.         0.10649885 1.         1.         0.
 0.         0.         0.         0.09651094 0.         0.
 0.99999999 0.         0.99717134 0.24669515 0.         1.
 0.         1.         0.91653851 0.71287468 0.         0.
 1.         0.5744117  0.         1.         0.         0.07776845
 0.22547865 0.02206253 0.45354966 0.         0.999778   0.
 1.         0.86490398 1.         1.         0.         1.
 0.00404629 0.92856053 0.01225917 0.95870538 0.04420239 0.14449888
 0.         1.         0.69810403 0.         0.01235226 0.3936198
 1.         0.44652754 1.         0.95865474 0.         1.
 1.         0.98084248 0.         0.         0.05002285 0.99737096
 1.         0.99947264 0.         0.92712719 1.         0.
 0.         0.         0.96495902 0.55457885 0.59755575 0.70973195
 1.         0.03998    1.         1.         0.07563981 0.73536312
 0.00133581 0.97508402 0.00462751 0.01564029 0.80955353 0.
 0.         0.04868787]",-2.6444995269597444,COMPLETE
35,2.42042148259197,1.7754897213995593,0.4518294230787825,18,158,"[0.         1.         0.00958866 0.         0.00855807 0.08892941
 0.         0.15285748 1.         0.06390176 0.9686585  0.34743687
 0.         1.         1.         0.28321613 1.         0.
 1.         1.         1.         1.         0.88270134 0.
 0.37528033 0.15136263 1.         1.         0.         1.
 0.97966275 1.         0.39720739 0.35182135 1.         0.
 0.         0.         0.         1.         1.         1.
 0.         1.         0.         1.         1.         1.
 0.0061833  1.         0.88648593 0.         0.12538549 1.
 1.         0.         1.         0.         1.         0.
 1.         0.         0.99457868 1.         0.         0.
 1.         0.         0.34395016 1.         0.28142864 0.28667072
 0.         1.         0.         0.23128402 0.         0.
 0.         1.         1.         1.         0.         1.
 1.         1.         1.         0.78336526 1.         1.
 0.         0.2287248  0.6434433  1.         1.         0.
 0.         0.1418617 ]",-2.671327625039467,COMPLETE
36,2.3415059732619046,1.8732215899130034,0.5400315994965823,130,123,"[0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 2.21908707e-01 1.00000000e+00 0.00000000e+00
 2.32185253e-01 7.03992057e-01 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 4.14564418e-01
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 9.44721842e-01 1.00000000e+00 0.00000000e+00
 2.03106111e-01 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 3.89676923e-02 1.58036357e-04
 1.00000000e+00 1.00000000e+00 1.40539056e-01 0.00000000e+00
 6.88439076e-01 1.00000000e+00 5.39768651e-01 6.73136697e-01
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 6.95259401e-01 1.00000000e+00 4.08520198e-03
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 6.12699313e-01 1.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.36944036e-02
 0.00000000e+00 1.00000000e+00 1.00000000e+00 5.94655631e-01
 1.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 6.59774775e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 1.81067789e-01 3.16206665e-01]",-2.6071670389472534,COMPLETE
37,2.219840009627257,2.087578683787544,0.36811217803334373,165,244,"[0.00000000e+00 1.00000000e+00 1.86648530e-01 1.00000000e+00
 1.93273284e-01 0.00000000e+00 4.73200161e-01 5.53692625e-01
 0.00000000e+00 1.00000000e+00 5.19431936e-01 0.00000000e+00
 0.00000000e+00 5.95540409e-01 6.96989411e-01 0.00000000e+00
 1.00000000e+00 6.91986728e-01 0.00000000e+00 1.00000000e+00
 3.39174081e-02 1.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 2.99639771e-01 0.00000000e+00
 1.00000000e+00 1.78794843e-01 0.00000000e+00 1.00000000e+00
 0.00000000e+00 4.69958222e-01 4.04211115e-01 1.81082924e-04
 0.00000000e+00 1.92672102e-01 6.28452062e-01 1.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.40356537e-02
 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 3.08242064e-01 6.22340853e-01 0.00000000e+00
 1.80338818e-01 0.00000000e+00 1.00000000e+00 1.00000000e+00
 8.80623295e-01 5.63655118e-01 1.00000000e+00 0.00000000e+00
 0.00000000e+00 5.87795611e-01 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 4.35784696e-01 6.63862652e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.10155800e-01 2.60008034e-01 1.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 3.33501379e-01 1.00000000e+00
 0.00000000e+00 0.00000000e+00 5.49042205e-01 4.44511218e-01
 0.00000000e+00 3.68972949e-01 5.52397734e-01 8.99679558e-02
 7.11092142e-01 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00]",-2.5544548249409442,COMPLETE
38,2.1009267116841404,1.944811336115189,0.3997374890748343,58,298,"[0.         0.97793632 0.93660379 0.39880117 1.         0.
 1.         0.02387604 1.         0.98791659 0.13075517 0.01916784
 0.         0.00297009 0.81579135 0.86165366 0.         0.85286776
 1.         0.         1.         0.34691692 1.         0.42317677
 1.         0.50371859 0.         0.         1.         0.56828786
 0.         1.         0.9689891  0.9738675  0.04686709 1.
 1.         0.         1.         0.         0.         0.96518373
 1.         0.61556119 0.         1.         0.         1.
 1.         0.20109243 0.         0.74386708 1.         0.02580615
 1.         0.91049307 0.24248704 1.         0.         1.
 0.         1.         0.15979349 0.         0.         0.59314048
 0.         0.86436843 1.         0.         0.         0.
 0.41288105 0.05553572 0.         1.         0.01414635 0.
 0.59237237 1.         0.         1.         1.         1.
 0.81507386 1.         0.9324622  1.         1.         0.
 1.         1.         1.         0.04081086 0.04135181 0.
 0.34682158 0.12044623]",-2.6048205151698363,COMPLETE
39,1.954802294982936,2.1937074851764544,0.22957733882454112,101,194,"[0.00000000e+00 4.97234215e-03 5.26525300e-04 8.29498018e-01
 9.77789951e-01 1.00000000e+00 9.94329226e-01 1.00000000e+00
 8.67507219e-01 1.00000000e+00 0.00000000e+00 4.91137766e-01
 1.00000000e+00 9.98994877e-01 1.00000000e+00 0.00000000e+00
 9.94047852e-01 5.79443399e-01 0.00000000e+00 1.00000000e+00
 1.17778567e-01 1.47266829e-01 1.00000000e+00 0.00000000e+00
 0.00000000e+00 6.59555271e-01 0.00000000e+00 4.37461653e-01
 2.60178992e-01 8.35178318e-01 1.00000000e+00 4.98935983e-01
 7.02330482e-01 1.00000000e+00 0.00000000e+00 9.78182430e-01
 1.00000000e+00 0.00000000e+00 9.99030511e-01 7.12880207e-03
 8.05177790e-01 3.85096513e-03 1.57190989e-04 4.65412568e-01
 0.00000000e+00 6.08000479e-04 9.90197608e-01 1.00000000e+00
 1.00000000e+00 9.28954351e-01 7.96636059e-01 6.97204458e-01
 1.00000000e+00 1.07733691e-03 1.00000000e+00 1.00000000e+00
 0.00000000e+00 7.46530723e-01 0.00000000e+00 7.05156044e-01
 9.76594935e-02 6.73209958e-01 5.42785429e-02 1.85808951e-01
 3.05918888e-01 8.04035379e-01 0.00000000e+00 9.94331818e-01
 1.00000000e+00 8.93244583e-01 1.00000000e+00 6.64218248e-01
 1.00000000e+00 1.07521301e-01 1.30578670e-01 0.00000000e+00
 9.96339585e-01 1.00000000e+00 7.02353165e-03 0.00000000e+00
 9.39077240e-04 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.95319106e-01 6.82693236e-01 1.00000000e+00
 3.30985079e-03 0.00000000e+00 7.06563185e-01 2.37574223e-03
 1.13649493e-01 0.00000000e+00 2.07663517e-01 0.00000000e+00
 3.95641490e-01 5.76049385e-01]",-2.6183048221175462,COMPLETE
40,1.8300257951784202,1.6646643075960605,0.5304721044077733,152,18,"[0.         1.         1.         0.         0.22377257 1.
 0.14974102 1.         1.         1.         1.         1.
 0.96075475 0.26948034 0.         1.         1.         1.
 0.         1.         1.         1.         0.         1.
 0.         0.         0.         1.         0.         1.
 1.         1.         0.         0.23160566 1.         1.
 0.         1.         0.         0.         0.         1.
 1.         1.         0.         1.         1.         1.
 0.         0.         1.         1.         1.         0.
 1.         0.         1.         0.         0.         1.
 0.         1.         0.         0.         1.         1.
 1.         0.         0.         1.         0.         1.
 0.         1.         0.         0.58445977 0.         0.0017687
 1.         1.         0.         0.         0.         0.82126587
 0.         1.         1.         1.         0.         0.
 0.22060311 1.         1.         0.         1.         1.
 1.         0.        ]",-2.3569176756525416,COMPLETE
41,2.0202061772814974,2.437240589995571,0.6530976721055237,429,56,"[0.         1.         0.         0.         0.98789121 1.
 0.         0.         1.         0.         1.         1.
 1.         0.         0.         0.         0.96103491 1.
 1.         1.         1.         1.         1.         0.
 1.         1.         1.         1.         0.99415095 0.
 1.         1.         1.         0.         0.         1.
 1.         0.         0.         1.         0.         1.
 1.         1.         0.         0.         0.         0.
 1.         0.         0.89484173 1.         1.         0.
 0.         0.         1.         0.60075191 0.         1.
 0.         1.         1.         1.         1.         0.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         1.         1.         1.
 0.29455096 1.         1.         0.         1.         1.
 0.         1.         0.         1.         0.         0.
 0.00201145 0.         0.         0.         0.         0.
 0.         0.        ]",-2.459063037228161,COMPLETE
