trial_number,CR,F,G,size,best_positions,best_total_power,state
10,0.12497569327208677,0.11547291349461053,884,22,"[0.1272746  0.02369637 0.00459863 0.36269265 1.         0.72488403
 0.65947182 0.81142945 0.8968667  0.30580735 0.13084824 0.25155811
 0.13171956 1.         0.81403668 0.26705997 0.12182106 0.00581322
 0.42097834 0.07781761 0.1757599  0.31069164 0.16893512 0.13336757
 0.99825408 0.61135917 0.69992098 0.07048937 0.24854305 0.04496301
 1.         0.69809841 1.         0.33278095 0.91105694 0.0906909
 0.91175585 0.01121811 0.90487244 0.3454117  0.02932569 0.66599116
 0.03902801 0.781637   0.01126342 0.97232207 0.10693868 0.84320278
 0.72980645 0.3512923  1.         0.83875314 0.09782347 0.19839382
 1.         0.25864444 0.1813314  0.0014615  0.0434457  0.87556674
 0.89526263 0.63287563 0.23057436 0.92711279 0.40139179 0.68660909
 0.11342754 0.43786934 0.02015165 0.60042812 0.20373998 0.60508147
 0.05913893 0.05633747 0.05766665 0.48274991 0.95471734 0.5793313
 0.97724418 0.04702276 0.89058717 0.84399694 0.72910572 0.87456893
 0.86884236 0.69966278 0.97168115 0.35150744 0.12676117 0.88866565
 0.11611299 0.72419294 0.35917234 1.         0.14066502 0.3745838
 0.93674751 0.09856236]",-4.599691882565309,COMPLETE
11,0.11165607206969239,0.1455798347393356,947,25,"[0.00466253 0.13639578 0.07298123 0.04429055 0.85853976 0.71821063
 0.14315602 0.89901899 0.83094817 0.95589101 0.15370186 0.1092926
 0.17773434 0.65467952 0.09396167 0.35450473 0.20505668 0.27137229
 0.97060722 0.71974098 0.90494597 0.02494916 0.87693001 0.5787663
 0.98972769 0.95820032 1.         0.04072615 0.21504998 0.13922164
 0.87402186 0.16172075 1.         0.07593238 0.03872284 0.06454897
 0.99882498 0.28897035 0.25133861 0.24740336 0.04829307 0.67073885
 0.16674175 0.99270453 0.11342005 0.34401611 0.07199681 0.96356881
 0.78382504 0.26782817 0.05810783 0.76503959 1.         0.31267929
 1.         0.07030217 0.28124193 0.20973376 0.01391021 0.73994878
 0.87998735 0.64157752 0.04341783 0.99371494 1.         0.54133472
 0.09073573 0.04752948 0.32071092 0.57466652 0.08850868 0.36979481
 0.09360428 0.35587306 0.14408736 0.64709146 0.89211131 0.41287397
 0.83881774 1.         0.10540542 0.441651   0.99033487 1.
 0.19517669 0.76840309 0.81392612 0.3617297  0.29676852 0.48432338
 0.04556821 0.39798038 0.96140278 1.         0.03915679 0.41705612
 0.53854112 0.34537722]",-4.934561579961987,COMPLETE
12,0.2732803549162325,0.2433996297130896,972,33,"[1.79023104e-01 8.39700862e-01 3.91978073e-02 6.73850690e-01
 1.00000000e+00 9.21718766e-01 4.85030994e-01 3.60142314e-01
 2.58351294e-01 7.37933625e-01 1.13475984e-01 4.08952732e-01
 1.88929544e-01 4.95459056e-01 9.50696658e-01 3.12420604e-01
 1.00000000e+00 1.78029736e-01 7.43275071e-01 9.50504481e-01
 1.31350787e-01 2.13941771e-01 9.62784631e-01 1.01426448e-01
 7.66397784e-02 2.94484602e-01 1.85134622e-01 7.32256516e-02
 2.69579132e-01 1.00000000e+00 1.00000000e+00 9.70722252e-01
 8.77763969e-01 2.52703785e-01 9.60797671e-01 1.57279273e-01
 9.96001386e-01 1.44486620e-01 1.00000000e+00 2.10909060e-01
 4.08135276e-04 8.84653625e-01 5.19623734e-02 1.37482969e-01
 1.00000000e+00 1.32402518e-01 2.53871633e-01 1.00000000e+00
 9.56052460e-01 9.93687116e-01 1.00000000e+00 4.87530922e-01
 1.63813259e-01 3.59647551e-01 9.82735948e-01 8.25212412e-02
 1.77846130e-01 1.32056900e-01 3.07275665e-02 4.72954691e-01
 4.99054950e-01 8.99552900e-01 6.27418650e-02 1.00000000e+00
 1.12824252e-02 5.25860544e-01 1.00000000e+00 4.60475164e-01
 2.29221859e-01 7.42168932e-01 9.74128770e-03 4.40026713e-01
 2.34577980e-02 8.29697756e-01 6.55464218e-02 5.22348392e-01
 8.93500859e-02 4.84275481e-01 1.00000000e+00 2.15027947e-01
 8.61406406e-01 6.35294069e-01 9.26275640e-01 2.58817541e-01
 5.91951695e-01 1.00000000e+00 1.37562204e-01 3.82877728e-01
 8.32159018e-01 5.07454566e-01 1.28957468e-01 2.40045428e-01
 1.00000000e+00 1.00000000e+00 6.58860971e-01 1.38190728e-01
 3.13191617e-01 7.31440253e-01]",-5.140083651248644,COMPLETE
13,0.3782864611729567,0.6568227135013216,318,20,"[0.02560308 0.28406434 0.07240443 0.56696446 1.         0.06742313
 0.09624902 1.         0.80995384 0.96796765 0.24999746 0.38263723
 0.96708609 0.39089345 0.95612621 0.32277062 0.36911125 0.28257581
 0.53718294 0.54365221 1.         1.         0.08796732 0.27009596
 1.         0.91454536 0.17547236 0.25464282 0.51897142 0.32436304
 1.         0.52643398 0.56624282 0.97603556 1.         0.17609066
 1.         0.18582829 0.94523521 1.         0.37139347 0.75269884
 0.72975722 0.04377913 0.78012864 0.71294807 0.2216222  0.97070964
 1.         0.06024418 0.05385629 0.77606854 0.18552204 0.37282791
 0.70709806 0.13618414 1.         0.16493219 0.04975888 1.
 0.21476125 0.4671506  0.35350188 0.28470961 1.         0.11803963
 0.05776464 0.40453819 0.3129957  0.62162936 1.         0.87877676
 0.01591734 0.24662498 0.82620955 0.55863495 1.         0.16222465
 0.34254795 0.90482946 1.         0.9262227  0.16311178 0.97263078
 0.99522551 0.89361014 0.64854261 0.60993671 0.39945746 0.05204218
 0.40180932 0.05769358 0.29475086 0.9847575  0.07726136 0.24120514
 0.94456356 0.10269971]",-3.6544910019371395,COMPLETE
14,0.06869423320569051,0.29428342193741125,426,108,"[0.10209023 0.75516473 0.06788673 0.98604045 1.         0.67395485
 0.6815273  0.79771814 0.73359759 0.53890189 0.13256757 0.54433083
 1.         1.         0.15028463 0.23388906 0.94889845 0.3761973
 0.83626398 0.7135352  0.07238698 0.16081263 0.76441282 0.03592528
 0.93060479 0.2123758  1.         0.17744293 0.1867574  0.09107979
 0.85560549 0.76571664 0.82716707 0.46985962 0.08926434 0.07239539
 0.8228881  0.26178444 1.         0.1125138  0.62974553 0.74935088
 0.60961218 0.14334274 0.27761274 0.39248233 0.26819253 0.95604926
 0.26580977 0.3018732  1.         0.81624226 0.02589358 0.68912585
 0.84502174 0.2325782  0.04737641 0.04675664 0.44733445 0.44681985
 0.50152384 0.80472536 0.06207724 1.         0.82100501 0.56624569
 0.96909207 0.35821943 0.36508489 0.87610146 0.9223496  0.63607151
 0.06462914 0.20124591 0.16050995 0.53505743 0.03991339 0.31560827
 0.26193394 0.86496492 0.09091063 0.39991407 1.         0.33930087
 0.50215    0.77394692 0.35858841 0.03026288 1.         0.24632879
 0.1595031  0.17053244 0.64334785 1.         0.75359056 0.08576122
 0.37202626 0.09279119]",-4.124580980496711,COMPLETE
15,0.2450582263811153,0.2361262115805259,947,56,"[0.11250966 0.34200371 0.51237981 0.27848922 1.         0.52429414
 0.33481734 0.99673762 0.73921719 1.         0.07600154 0.00540059
 0.9754253  0.5013524  0.97357665 0.28544356 0.04209865 0.25485757
 1.         0.83757568 0.08346854 0.28144484 0.01048128 0.08445761
 0.94687647 0.47119028 0.69072792 0.27833158 0.27584541 0.11935265
 0.9939274  0.54608493 0.8373251  0.16990151 0.33833763 0.74527881
 0.97210152 0.35826338 0.987565   0.25920642 0.02528604 0.76829752
 0.02117217 0.99189911 0.09373805 0.18479079 0.23330502 0.71252272
 1.         0.32516911 0.80098192 0.88571056 1.         0.65059694
 0.97315025 0.13318727 0.09683024 0.29033404 0.1186068  0.88180647
 0.45015767 0.557897   0.04072811 1.         0.1143335  0.593337
 1.         0.30512656 0.37752909 0.55765607 0.21335564 0.26771616
 0.0512236  0.14765147 0.26705466 0.08576721 0.22827927 0.51012615
 0.98101739 1.         1.         0.61549129 1.         0.0985134
 0.57632972 1.         0.01216057 0.53577241 0.84487326 0.43079263
 0.17661325 0.57877974 0.91797954 1.         0.47151599 0.37675863
 0.30837101 0.67835092]",-5.096823422966655,COMPLETE
16,0.37046305245291,0.2599662027987911,270,56,"[0.11921631 0.53109981 0.10297951 0.74176569 0.10358874 0.72660899
 0.20081955 0.59361799 0.7653056  0.76359329 0.17679882 0.98821078
 0.24277049 0.92968362 0.84689705 0.22074322 0.47219234 0.60725955
 1.         0.47625064 0.39478904 0.34303177 0.63599498 0.17287514
 0.40036064 0.44067999 0.06092516 0.26135721 0.32660495 0.19912387
 0.73943207 0.57526728 0.00189286 0.37374104 0.76525033 0.62543172
 0.95489959 0.11815222 0.28035798 0.21035215 0.03745875 1.
 0.03827023 0.75337576 0.50081564 0.37126781 0.81658746 0.41891422
 0.15716189 0.05142972 0.80150508 0.83543545 0.21546629 0.34842012
 0.34858041 0.21123096 0.08943614 0.80194281 0.05123343 0.69277903
 0.41234384 0.69306082 0.14277416 1.         1.         0.40980151
 0.85751062 0.02525746 0.19819873 0.56268294 0.19619134 0.32077831
 0.04764296 0.32414382 0.3473333  0.50005692 0.30919401 0.70444355
 1.         1.         0.89720462 0.95538793 1.         0.84449893
 0.45907964 0.93187839 0.76830534 0.31610778 0.24465692 0.26232777
 0.07573888 0.37692834 0.97201429 1.         0.58770289 0.61911631
 0.72741841 0.34474192]",-3.914322709049864,COMPLETE
17,0.5957839421291955,0.6694757981716454,10,94,"[0.65858578 0.17535143 0.18966182 0.04112983 0.6656601  0.93310547
 0.54621794 0.71790812 0.93560891 0.40969762 0.89907963 0.1028277
 0.31768379 0.80992016 0.68021333 0.03794259 0.9254106  0.83141928
 0.25610366 0.11456294 0.02238017 0.26442831 0.85453733 0.10964302
 0.36557707 0.55314582 0.3704036  0.69411368 0.50610962 0.76094099
 0.1628963  0.68841941 0.37511162 0.88113171 0.7972076  0.08183032
 0.80702082 0.29873123 0.97496432 0.92034717 0.96236372 0.56485911
 0.20200071 0.98006736 0.14006314 0.0536118  0.29435963 0.64304621
 0.44145563 0.94856152 0.04942935 0.38027048 0.69195093 0.36209034
 0.9815114  0.02931292 0.37861332 0.01963308 0.13413236 0.47919569
 0.85283914 0.79929438 0.4631282  0.02473517 0.82483596 0.5501969
 0.59319602 0.82591218 0.08062597 0.2687313  0.98779896 0.57527852
 0.09242875 0.81978792 0.37131335 0.852828   0.75121092 0.67773128
 0.91522388 1.         0.80498847 0.30697208 0.02904011 0.45017148
 0.40086568 0.99580946 0.39392524 0.73122544 0.83535643 0.67277009
 0.24797617 0.10133454 0.06260344 0.40099435 0.59590218 0.71140832
 0.66868445 0.21623672]",-0.6673075297060618,COMPLETE
18,0.24388597882326513,0.21698687908258252,507,43,"[0.11790291 0.67849247 0.06370948 0.93026266 0.50928325 0.59407174
 0.4822623  0.98830284 0.87846112 0.06202513 0.05145485 0.49974618
 0.11531782 0.55663387 0.98156762 0.2832291  0.6197806  0.03762691
 1.         0.89460809 0.07150457 0.1812618  0.24100169 0.07845174
 0.84849252 0.28766668 0.62139923 0.80688232 0.24165304 0.16294337
 1.         0.49751119 0.76665311 0.37208343 0.0582483  0.27367675
 1.         0.38167969 0.28602352 0.15684413 0.98018197 0.59889127
 0.12452719 0.85131427 0.26425499 0.43212345 0.67738553 0.82803383
 0.74272858 0.46508484 1.         0.83286189 0.07321838 0.40148747
 0.87280827 0.22176271 0.37016546 0.22001762 0.0754896  0.86645209
 0.78680695 1.         0.18314017 1.         0.00402272 0.58112673
 0.99176049 0.2157706  0.27723503 0.82916154 0.2013945  0.28363771
 0.07594702 0.44376868 0.02781412 0.53485938 0.2451153  0.42354632
 1.         0.91648862 0.14662251 0.38904449 1.         0.85187962
 0.81737781 1.         0.16663224 0.29444918 1.         0.47179539
 0.07357585 0.74622218 0.57476763 1.         0.74073046 0.00958433
 0.35514377 0.51366233]",-4.442708427036023,COMPLETE
19,0.3837909334434376,0.9886560125248463,205,15,"[0.0790242  0.66972533 0.31563227 0.55955921 1.         0.33406382
 0.04129129 1.         1.         0.44235442 0.87440658 0.96527014
 0.15137286 0.19061842 1.         0.33365523 1.         1.
 0.4613364  0.80352932 0.20563668 0.13158056 0.27998998 1.
 0.16298846 0.82972854 0.73282964 0.0918158  0.28869019 0.95201838
 0.14449803 0.88326873 0.27936647 0.63291154 0.59300277 0.61165475
 0.82322087 0.13449609 0.44197898 0.32210237 0.03778621 0.58215231
 0.22380259 0.96573868 1.         1.         1.         0.99520358
 0.89667892 0.47921726 0.03384154 0.57067237 0.00114345 0.24874552
 0.06051425 0.25839017 0.32976842 0.86858653 0.97997009 0.75985801
 0.91020291 0.43814868 0.40929982 1.         0.12181165 0.07861862
 0.7168298  0.09100668 0.21008171 0.59172997 0.02650075 0.40657894
 0.16783669 0.49308766 0.99197725 0.49097642 0.04246899 0.49281961
 0.5507777  1.         1.         0.56614517 0.154566   0.82009185
 1.         1.         0.58589818 1.         0.79647202 0.16278276
 1.         0.94445542 0.93338414 0.70819607 1.         0.71648377
 0.20928682 0.26172677]",-2.9509159313447877,COMPLETE
