mse,rmse,mae,intercepto,coef_X1,coef_Y1,coef_X2,coef_Y2,coef_X3,coef_Y3,coef_X4,coef_Y4,coef_X5,coef_Y5,coef_X6,coef_Y6,coef_X7,coef_Y7,coef_X8,coef_Y8,coef_X9,coef_Y9,coef_X10,coef_Y10,coef_X11,coef_Y11,coef_X12,coef_Y12,coef_X13,coef_Y13,coef_X14,coef_Y14,coef_X15,coef_Y15,coef_X16,coef_Y16,coef_X17,coef_Y17,coef_X18,coef_Y18,coef_X19,coef_Y19,coef_X20,coef_Y20,coef_X21,coef_Y21,coef_X22,coef_Y22,coef_X23,coef_Y23,coef_X24,coef_Y24,coef_X25,coef_Y25,coef_X26,coef_Y26,coef_X27,coef_Y27,coef_X28,coef_Y28,coef_X29,coef_Y29,coef_X30,coef_Y30,coef_X31,coef_Y31,coef_X32,coef_Y32,coef_X33,coef_Y33,coef_X34,coef_Y34,coef_X35,coef_Y35,coef_X36,coef_Y36,coef_X37,coef_Y37,coef_X38,coef_Y38,coef_X39,coef_Y39,coef_X40,coef_Y40,coef_X41,coef_Y41,coef_X42,coef_Y42,coef_X43,coef_Y43,coef_X44,coef_Y44,coef_X45,coef_Y45,coef_X46,coef_Y46,coef_X47,coef_Y47,coef_X48,coef_Y48,coef_X49,coef_Y49
0.20845496366259472,0.45656868449620447,0.3139891748742953,3.822360134204084,-0.8409924159979103,1.7894630516420007,-0.19742609558136032,-1.4504599627857724,-0.21447623091611345,-1.6415439080216847,0.26235902619105667,-2.959501583634795,-0.6555001338811204,1.0880526602367375,-0.3274441944277937,-4.311150228757235,-0.0747063523117214,-0.6551604409318763,1.122433185894208,1.700131488971976,0.022570565588646486,0.10567936816624718,0.7095678011393642,0.16345314294911795,0.6028012329237202,0.19575080439992565,-0.9406048206677358,-0.9993242298060109,0.20727077554127166,0.06802311984066145,-0.5089539021386844,-1.480617901204952,-0.23709051874874354,-0.8476520540185348,0.3248379658554439,-0.29597186868879555,-0.23545062034891395,1.3403520921422036,0.13358495840875073,-0.06441759874624498,0.02257492293913066,-0.7377216480539334,0.22622172903013404,-0.4674786680786604,0.1538301841996781,-0.4826919130757067,0.146899836164591,0.6900207382651603,-0.24291844760353798,0.5036473162591382,-0.2524229664001947,-1.047659499495393,-0.29642681899740075,0.5818068564409246,-0.13000112310800188,1.215786550324595,0.6651304639355151,-1.3549465472215831,-0.10539530045911366,-0.11403034763050068,-0.1698518772047799,0.35578538145610816,-0.8574497770988998,-0.5502317533406363,0.4290864435383258,-0.11811157011114415,0.38231658157115733,0.6610112877463923,-0.31249738292442863,-0.47608413130793203,0.4226430626122606,0.0063637096615345445,-0.19163960581405348,0.47264616712762253,-0.03646723685188763,1.1174278412527108,-0.541356099212517,0.2796251519591997,0.4137227086005491,0.7400838548601222,-0.6836817056830745,0.15961461387607612,0.3143241044693279,-0.10736007870408915,0.2658356479509739,0.018462181030902858,-0.5544785504509525,2.345440867644866,0.28935324593996914,3.438253684205176,-0.3753733691614525,-4.07412202818451,0.08051652274738474,0.7828260287779285,0.307153728294683,1.9960095375803413,1.7628231416784912,0.9516635212634056,-1.3260629425823705,-2.7633734914295545,-0.03561563435787596,-5.871720185167848
